Vicon Pose Position (t_x);t_y;t_z;Vicon Pose Quat (q_w);q_x;q_y;q_z
-2.28885;-0.0889759;1.10667;0.998955;-0.00223093;-0.0182043;-0.0418709
-2.28811;-0.0986996;1.10625;0.99908;-0.00264668;-0.0163159;-0.0395711
-2.28754;-0.107937;1.10599;0.999136;-0.00275745;-0.0157004;-0.0383719
-2.28697;-0.117448;1.10551;0.999229;-0.00206064;-0.0145273;-0.0364249
-2.2864;-0.126783;1.105;0.999317;-0.00186566;-0.0133331;-0.0343996
-2.28564;-0.135762;1.10488;0.999405;-0.000677374;-0.0117125;-0.0324428
-2.28433;-0.15352;1.10487;0.999522;0.000395593;-0.0101499;-0.0291914
-2.28378;-0.161512;1.10519;0.999556;0.000977364;-0.00966934;-0.0281624
-2.2826;-0.170165;1.10544;0.999626;0.00260803;-0.00921951;-0.0256133
-2.28175;-0.177975;1.10607;0.999683;0.00442404;-0.00718729;-0.0237375
-2.28063;-0.192955;1.10827;0.999731;0.00399947;-0.00481713;-0.0223399
-2.27936;-0.20032;1.11009;0.999806;0.00272114;-0.00594798;-0.0185811
-2.27887;-0.20698;1.11144;0.999795;0.00452019;-0.00588262;-0.0188412
-2.27793;-0.214211;1.1133;0.999818;0.00471604;-0.00561427;-0.0175856
-2.27708;-0.221138;1.11601;0.999854;0.00283609;-0.00569775;-0.0158887
-2.27633;-0.2279;1.11816;0.999858;0.00165841;-0.00678931;-0.0153069
-2.27476;-0.241314;1.1235;0.999871;0.000286281;-0.00854345;-0.0135652
-2.27406;-0.248196;1.1262;0.99986;-0.00149534;-0.00979025;-0.0134988
-2.27296;-0.254572;1.12929;0.999848;-0.00262896;-0.0120751;-0.0123014
-2.27168;-0.261288;1.13231;0.99984;-0.00415698;-0.0132837;-0.0112096
-2.27026;-0.267956;1.13524;0.999811;-0.0055959;-0.0152127;-0.0107618
-2.2677;-0.280404;1.14104;0.999805;-0.00695684;-0.0162536;-0.00880008
-2.26652;-0.287001;1.14393;0.999727;-0.00915368;-0.019688;-0.00864305
-2.26492;-0.293251;1.14658;0.999786;-0.00866701;-0.017087;-0.00781992
-2.26301;-0.299451;1.14936;0.999778;-0.00971229;-0.0174986;-0.00662914
-2.2609;-0.305478;1.1522;0.999776;-0.0109194;-0.0173219;-0.00526813
-2.25814;-0.311616;1.15538;0.999744;-0.0141266;-0.0176502;-0.00072606
-2.25332;-0.323841;1.16079;0.999734;-0.0163853;-0.0161213;0.00179458
-2.25078;-0.329848;1.16322;0.999763;-0.0178301;-0.0119992;0.00337914
-2.24797;-0.33594;1.16567;0.999723;-0.0195477;-0.0118674;0.00557584
-2.24472;-0.341895;1.16763;0.999706;-0.0197872;-0.0107694;0.0089226
-2.23843;-0.353515;1.17187;0.999594;-0.0238581;-0.00790286;0.0134243
-2.23498;-0.359395;1.17321;0.999534;-0.0243331;-0.00786658;0.016668
-2.23176;-0.365114;1.17488;0.999443;-0.0266127;-0.00695355;0.0189168
-2.22824;-0.370936;1.17606;0.999381;-0.0269078;-0.00596287;0.0218424
-2.22475;-0.376628;1.17728;0.999247;-0.0298848;-0.00490912;0.0242682
-2.21794;-0.38824;1.17804;0.999097;-0.030521;-0.00319969;0.0293763
-2.21411;-0.393836;1.17827;0.998978;-0.030692;-0.00343842;0.0329944
-2.21062;-0.39953;1.17836;0.998892;-0.030754;-0.00210452;0.0355633
-2.20701;-0.405327;1.17818;0.998778;-0.0314927;-0.000923146;0.0380824
-2.20347;-0.411109;1.17771;0.998693;-0.0314165;-0.00141703;0.0402966
-2.19604;-0.422361;1.1763;0.998486;-0.0316327;0.000694985;0.045005
-2.19229;-0.427913;1.17527;0.998441;-0.0306798;0.00153029;0.0465987
-2.18867;-0.433395;1.17436;0.998365;-0.0293465;0.00214885;0.0489985
-2.18493;-0.43897;1.17322;0.998269;-0.0301362;0.00297037;0.0504202
-2.18115;-0.444314;1.17202;0.998197;-0.0291776;0.00306047;0.0523583
-2.1732;-0.454387;1.16921;0.998098;-0.0255131;0.00187651;0.0560846
-2.16912;-0.459258;1.16758;0.99798;-0.0248181;0.00183512;0.058446
-2.16468;-0.46376;1.16617;0.997952;-0.0218824;-0.000762458;0.0601114
-2.16038;-0.468511;1.16472;0.997896;-0.020657;0.000500643;0.061451
-2.15567;-0.472717;1.16306;0.997788;-0.0181392;-5.01177e-05;0.0639592
-2.14528;-0.480435;1.16045;0.997263;-0.0178177;-0.000382516;0.071754
-2.13977;-0.483784;1.15914;0.997075;-0.0150452;0.000148415;0.0749322
-2.13399;-0.487231;1.15804;0.996952;-0.0124299;0.00267867;0.076969
-2.12789;-0.490216;1.15699;0.996634;-0.0107259;0.00461132;0.0811481
-2.12176;-0.4933;1.15646;0.996301;-0.010319;0.00645847;0.0850694
-2.10863;-0.498793;1.15549;0.995484;-0.0100146;0.00938779;0.0939334
-2.1018;-0.501572;1.15539;0.994976;-0.0112561;0.0106539;0.0989084
-2.09498;-0.504033;1.15527;0.994467;-0.0123006;0.0116404;0.103672
-2.08781;-0.506314;1.15533;0.993783;-0.0134768;0.0104579;0.11002
-2.08072;-0.508696;1.1553;0.993256;-0.0144634;0.01051;0.114554
-2.06607;-0.513456;1.15562;0.992101;-0.0179214;0.00986669;0.123759
-2.05895;-0.515423;1.15557;0.991944;-0.0148142;0.0107852;0.125342
-2.0511;-0.517567;1.15555;0.991069;-0.0173218;0.0085694;0.131942
-2.0431;-0.520061;1.1553;0.990307;-0.0175816;0.00790939;0.13755
-2.03585;-0.522327;1.15434;0.989743;-0.0164126;0.00564779;0.1418
-2.02045;-0.526105;1.15286;0.988136;-0.0168284;0.00647507;0.152522
-2.00428;-0.529139;1.15092;0.986543;-0.0150185;0.00692204;0.162661
-1.99601;-0.530404;1.14967;0.985734;-0.0139312;0.00723244;0.167575
-1.98775;-0.531303;1.14848;0.984849;-0.0138138;0.0110781;0.172508
-1.97079;-0.532744;1.14587;0.983292;-0.0105397;0.0141451;0.181179
-1.96215;-0.533187;1.14461;0.982182;-0.00994967;0.0150193;0.187067
-1.95326;-0.533207;1.14292;0.980759;-0.00858355;0.0154209;0.194425
-1.94431;-0.533106;1.14159;0.979582;-0.0077008;0.0160452;0.200255
-1.92598;-0.532145;1.13889;0.977012;-0.00565992;0.015956;0.212512
-1.91658;-0.531378;1.13763;0.975615;-0.00512424;0.0154829;0.218883
-1.90701;-0.530409;1.13632;0.974388;-0.00235674;0.0154238;0.224333
-1.89754;-0.529451;1.13521;0.972813;-0.00330733;0.0141798;0.231133
-1.8878;-0.528033;1.13402;0.970944;-0.00242947;0.0127246;0.238958
-1.87821;-0.526277;1.1335;0.969635;-0.0019499;0.0136763;0.244165
-1.86865;-0.525363;1.13167;0.967948;-0.00155371;0.0121494;0.250853
-1.8489;-0.521389;1.12909;0.964008;0.000223664;0.0103183;0.265672
-1.83928;-0.519464;1.128;0.962231;0.000500131;0.0101101;0.272046
-1.8297;-0.517514;1.12665;0.960789;0.000146108;0.0109115;0.277065
-1.81972;-0.515007;1.12522;0.958767;0.000996389;0.0107476;0.283988
-1.80017;-0.509712;1.12255;0.954682;0.0025647;0.0105215;0.297431
-1.78011;-0.503262;1.11951;0.950211;0.00480396;0.0101487;0.311406
-1.76999;-0.4996;1.11795;0.94789;0.00617226;0.0100491;0.31838
-1.75988;-0.495756;1.11642;0.945321;0.00765769;0.00996535;0.325898
-1.73938;-0.487029;1.11332;0.939894;0.0105984;0.0104699;0.341141
-1.72915;-0.482193;1.11174;0.937023;0.0122618;0.0114304;0.348864
-1.71869;-0.476882;1.11021;0.933897;0.0136426;0.0129336;0.357047
-1.70861;-0.47144;1.10899;0.930742;0.0151765;0.0143905;0.365079
-1.6984;-0.465538;1.10777;0.927362;0.0165154;0.0163064;0.373446
-1.688;-0.458945;1.10669;0.923397;0.0183;0.0167163;0.383045
-1.66848;-0.445992;1.10531;0.916562;0.0187645;0.022396;0.398824
-1.65857;-0.438997;1.10509;0.912691;0.0185163;0.0241378;0.407517
-1.64908;-0.431835;1.10497;0.909016;0.0186944;0.0257158;0.415547
-1.6394;-0.424237;1.10516;0.905178;0.0186237;0.0265724;0.423793
-1.62082;-0.408903;1.10624;0.897297;0.0176961;0.027874;0.440191
-1.61169;-0.401005;1.10713;0.893274;0.0161611;0.0289435;0.448288
-1.60275;-0.392867;1.10815;0.889148;0.0154701;0.0288354;0.456449
-1.59413;-0.384631;1.10924;0.884864;0.0144083;0.0296984;0.464679
-1.57697;-0.367351;1.11192;0.876363;0.0129678;0.0270057;0.480718
-1.56906;-0.358776;1.11354;0.871995;0.0116764;0.0266635;0.488648
-1.56134;-0.35;1.11504;0.867608;0.0101782;0.026706;0.496427
-1.55376;-0.34112;1.11679;0.863396;0.00862753;0.0266101;0.50375
-1.54638;-0.332248;1.11858;0.859152;0.00654393;0.0264924;0.510992
-1.53265;-0.31429;1.12197;0.850058;0.00264478;0.027101;0.525985
-1.52636;-0.305219;1.12368;0.845538;0.00137737;0.0276985;0.533194
-1.52009;-0.296066;1.12557;0.840949;-0.000630076;0.0272161;0.540429
-1.51411;-0.286868;1.12746;0.836406;-0.00265896;0.0271996;0.547429
-1.50852;-0.277832;1.12923;0.831912;-0.00442861;0.0273344;0.554216
-1.50311;-0.26872;1.13077;0.827584;-0.00598815;0.0266662;0.560677
-1.49271;-0.250412;1.13464;0.818447;-0.0107384;0.0260281;0.573891
-1.48805;-0.241407;1.13601;0.81432;-0.0122572;0.0245204;0.579769
-1.48371;-0.232407;1.13739;0.809933;-0.0126192;0.0235805;0.585912
-1.47945;-0.22339;1.13867;0.805702;-0.0135451;0.0220595;0.591755
-1.47135;-0.205515;1.14088;0.797113;-0.0148701;0.0191619;0.603343
-1.46765;-0.196615;1.14168;0.793075;-0.0145895;0.0174528;0.608699
-1.46404;-0.187761;1.1423;0.788789;-0.01493;0.0158898;0.614277
-1.4608;-0.179035;1.14284;0.784786;-0.015726;0.0151072;0.619383
-1.45755;-0.170154;1.14294;0.780384;-0.0147154;0.0139887;0.624971
-1.45164;-0.15284;1.14314;0.771857;-0.0149876;0.012196;0.635503
-1.44901;-0.144308;1.14301;0.767838;-0.015289;0.0120028;0.640349
-1.44666;-0.136037;1.14267;0.763452;-0.0153086;0.011901;0.645573
-1.44434;-0.127932;1.14209;0.759258;-0.0153218;0.0129368;0.65048
-1.44221;-0.120112;1.14162;0.755525;-0.0163674;0.0136776;0.654772
-1.43842;-0.104435;1.14018;0.747456;-0.0163139;0.0136067;0.663972
-1.43659;-0.0970623;1.13937;0.743443;-0.0167011;0.0140881;0.668442
-1.4349;-0.089738;1.13859;0.739519;-0.0171332;0.0141786;0.672768
-1.43336;-0.0829009;1.13772;0.735833;-0.0176575;0.0150258;0.676766
-1.43198;-0.0762181;1.13676;0.732018;-0.0185998;0.0153972;0.680857
-1.42942;-0.0640164;1.1347;0.725275;-0.0201815;0.0165191;0.687966
-1.42834;-0.0584472;1.13356;0.721883;-0.0203727;0.0175218;0.691493
-1.42731;-0.0533952;1.13247;0.719171;-0.0217494;0.0179099;0.694261
-1.42628;-0.0485858;1.13109;0.716213;-0.0218126;0.0188503;0.697286
-1.42528;-0.0442201;1.12981;0.713644;-0.0227065;0.0193796;0.699872
-1.4242;-0.0401277;1.1285;0.711078;-0.0230566;0.0198854;0.702454
-1.42241;-0.0334404;1.12543;0.707029;-0.0232047;0.0208028;0.706497
-1.42151;-0.0306822;1.12373;0.705326;-0.0227507;0.0217785;0.708183
-1.42058;-0.028307;1.12197;0.703901;-0.0224369;0.0220257;0.709601
-1.41965;-0.0262869;1.1202;0.702632;-0.0217859;0.0224291;0.710866
-1.41864;-0.024647;1.11834;0.701531;-0.0211627;0.0230269;0.711952
-1.41661;-0.0222649;1.11448;0.700058;-0.0192281;0.0237018;0.713434
-1.41537;-0.0215318;1.11239;0.699748;-0.0182965;0.0242256;0.713745
-1.4142;-0.0209884;1.11039;0.699376;-0.0166241;0.0241375;0.714153
-1.41289;-0.0206065;1.10833;0.699167;-0.015525;0.024113;0.714383
-1.41002;-0.0205579;1.10398;0.69943;-0.0117956;0.0244905;0.714184
-1.40838;-0.0205475;1.10176;0.699292;-0.00947598;0.0236893;0.71438
-1.40666;-0.0207524;1.09967;0.699496;-0.00774781;0.0234901;0.714208
-1.40475;-0.0210054;1.09741;0.699736;-0.00568393;0.0235413;0.713991
-1.40277;-0.0212034;1.09515;0.699901;-0.00283598;0.0230642;0.713862
-1.39841;-0.0217222;1.09065;0.700235;0.00142761;0.0230521;0.713539
-1.39609;-0.0219585;1.08849;0.700464;0.00377642;0.0235574;0.713288
-1.39368;-0.022196;1.0863;0.700607;0.00585714;0.0239289;0.713122
-1.39116;-0.0223099;1.08441;0.700619;0.00699956;0.0245065;0.71308
-1.38857;-0.0224183;1.08242;0.700736;0.00852674;0.0252086;0.712925
-1.38301;-0.0223448;1.07916;0.70055;0.0099475;0.0266526;0.713036
-1.38032;-0.0223229;1.07752;0.700277;0.0109433;0.0276566;0.713251
-1.37736;-0.0221288;1.07622;0.700162;0.0117017;0.0281474;0.713333
-1.37434;-0.0220075;1.07499;0.700066;0.0119168;0.0288677;0.713394
-1.3711;-0.0216806;1.07403;0.699773;0.0119974;0.0293628;0.713661
-1.36782;-0.0214086;1.07312;0.699534;0.0118818;0.0294288;0.713894
-1.36084;-0.0205113;1.07183;0.698992;0.0106256;0.0292659;0.714451
-1.35731;-0.0201234;1.07117;0.698642;0.0107252;0.0292193;0.714794
-1.35359;-0.0195924;1.0706;0.698306;0.0106708;0.028483;0.715152
-1.34956;-0.0191681;1.06984;0.698196;0.0107657;0.0276366;0.715292
-1.34551;-0.0187924;1.06929;0.698138;0.0104823;0.0275159;0.715357
-1.33687;-0.0177896;1.06796;0.697899;0.00985027;0.0264317;0.71564
-1.33243;-0.0173937;1.06724;0.697878;0.00939343;0.0261937;0.715676
-1.32776;-0.0169842;1.06648;0.697526;0.00855711;0.0263759;0.716023
-1.32305;-0.016627;1.06565;0.697461;0.00769371;0.0267633;0.716081
-1.31805;-0.0163233;1.06481;0.697483;0.00680506;0.0269349;0.716063
-1.30774;-0.0158065;1.06275;0.697603;0.00627652;0.0278518;0.715916
-1.30244;-0.0155186;1.06172;0.697783;0.0059004;0.0284739;0.715718
-1.29687;-0.0153585;1.06074;0.69801;0.00495977;0.0291424;0.715477
-1.29112;-0.0148454;1.05961;0.697739;0.0053796;0.0286765;0.715757
-1.2793;-0.0142044;1.05742;0.697805;0.00535121;0.0301546;0.715633
-1.27316;-0.0137454;1.05639;0.697903;0.00483147;0.0303594;0.715532
-1.26706;-0.0134234;1.0556;0.698078;0.00399044;0.0310902;0.715336
-1.26066;-0.0128432;1.05476;0.697878;0.00343815;0.0317534;0.715504
-1.25423;-0.0123172;1.05408;0.697575;0.00319191;0.0328378;0.715752
-1.2476;-0.0117486;1.05371;0.697377;0.00187542;0.0337384;0.715907
-1.2338;-0.0107753;1.05292;0.69722;0.00110835;0.0357136;0.715966
-1.2267;-0.010259;1.05289;0.697196;-0.000177319;0.036699;0.71594
-1.21961;-0.00982919;1.05321;0.69728;-0.00188227;0.0375267;0.715814
-1.21251;-0.00945505;1.05348;0.697438;-0.00237862;0.038189;0.715623
-1.20555;-0.00915713;1.05397;0.697858;-0.00277433;0.0386407;0.715188
-1.19161;-0.00881852;1.05557;0.698709;-0.00342865;0.0384283;0.714365
-1.18482;-0.0088088;1.05664;0.699589;-0.00360166;0.0382832;0.71351
-1.17817;-0.00865914;1.05814;0.699962;-0.00392232;0.0378107;0.713167
-1.17161;-0.00866296;1.05934;0.700872;-0.00285275;0.0371409;0.712314
-1.16529;-0.00847067;1.06112;0.701562;-0.00245185;0.0360326;0.711693
-1.15277;-0.00813336;1.06477;0.70307;-0.00146795;0.0333135;0.710338
-1.14674;-0.00796462;1.06664;0.703914;-5.50856e-05;0.0327389;0.70953
-1.14066;-0.00761546;1.06868;0.704322;0.00137667;0.0310038;0.709202
-1.13465;-0.00729086;1.07098;0.705029;0.00219187;0.030414;0.708522
-1.12866;-0.00682534;1.07354;0.705413;0.00234176;0.0296388;0.708173
-1.11687;-0.00569574;1.07901;0.705877;0.00237012;0.0283666;0.707762
-1.1108;-0.00501845;1.08197;0.70629;0.00172802;0.0275012;0.707386
-1.10477;-0.00432969;1.08502;0.706577;0.000999411;0.0267428;0.70713
-1.09878;-0.00346307;1.0884;0.706574;-0.000250305;0.025317;0.707187
-1.09266;-0.00260051;1.09165;0.706595;-0.00137443;0.0240674;0.707208
-1.08048;-0.000824351;1.09839;0.706813;-0.00399519;0.0210995;0.707074
-1.07451;0.000163431;1.10181;0.706529;-0.00565228;0.0192816;0.707399
-1.06847;0.00105928;1.10497;0.706537;-0.00657142;0.017857;0.707421
-1.06237;0.00197793;1.10787;0.70646;-0.00644148;0.0157007;0.707549
-1.05037;0.00376124;1.11331;0.706455;-0.00715496;0.0121191;0.707618
-1.04446;0.00464712;1.11576;0.706296;-0.00694565;0.0103851;0.707807
-1.0386;0.00551474;1.11811;0.70621;-0.00694185;0.00900285;0.707911
-1.03265;0.00631305;1.12025;0.706234;-0.00746216;0.00789832;0.707895
-1.02682;0.00704458;1.12216;0.70613;-0.00748705;0.00683025;0.70801
-1.01503;0.00832095;1.12524;0.706028;-0.00823266;0.00597615;0.708111
-1.00906;0.00898112;1.12674;0.705929;-0.00932006;0.00572499;0.708199
-1.003;0.00967237;1.12799;0.70577;-0.0103898;0.00531598;0.708345
-0.997183;0.0103629;1.12881;0.705609;-0.0102143;0.00502962;0.70851
-0.991056;0.010939;1.12961;0.705658;-0.0111993;0.00462151;0.708449
-0.985083;0.0117572;1.13033;0.705295;-0.0121886;0.00450475;0.708795
-0.972747;0.0133288;1.1305;0.704827;-0.0119903;0.00347408;0.70927
-0.966379;0.0140506;1.13037;0.704872;-0.0113127;0.00189991;0.709242
-0.96002;0.014995;1.12998;0.704189;-0.011424;0.00153156;0.709919
-0.953705;0.0157693;1.1293;0.704011;-0.0111771;0.00157379;0.7101
-0.940696;0.0176118;1.1274;0.702881;-0.0110907;0.000867881;0.71122
-0.934243;0.0185017;1.12609;0.702678;-0.0105497;0.000612643;0.711429
-0.927614;0.0193719;1.12449;0.702112;-0.00990976;0.000816925;0.711997
-0.920971;0.0202494;1.12285;0.701667;-0.00991406;0.00109252;0.712435
-0.913979;0.0210721;1.12061;0.701134;-0.00875728;0.00122313;0.712975
-0.90011;0.0228032;1.116;0.700079;-0.00742643;0.00240165;0.714022
-0.893058;0.0235613;1.11341;0.699748;-0.0063955;0.00295217;0.714355
-0.885955;0.0244059;1.11081;0.699255;-0.00576652;0.00381579;0.714839
-0.878479;0.0253368;1.10808;0.69839;-0.00495833;0.00458527;0.715685
-0.871157;0.0261879;1.10531;0.698013;-0.00429469;0.00530739;0.716053
-0.856083;0.0279151;1.09989;0.696836;-0.00391665;0.00708823;0.717185
-0.848247;0.0288124;1.09683;0.696181;-0.00228165;0.00767615;0.717822
-0.840396;0.0296685;1.09385;0.695436;-0.00117732;0.00831895;0.718539
-0.832547;0.0306175;1.09113;0.694665;-0.000559583;0.0090782;0.719276
-0.824417;0.0312751;1.08821;0.69419;0.000423803;0.00998556;0.719722
-0.808355;0.0328541;1.083;0.692749;0.00268085;0.0102587;0.721101
-0.791822;0.0339986;1.07805;0.691782;0.0043346;0.0113182;0.722005
-0.783603;0.0347135;1.07596;0.691047;0.005586;0.0107365;0.722709
-0.775207;0.0350395;1.07379;0.690863;0.00695729;0.0111207;0.722867
-0.766751;0.0355048;1.07209;0.690529;0.00788185;0.0109865;0.723179
-0.749235;0.0365146;1.06918;0.689948;0.0100062;0.0107643;0.72371
-0.740397;0.037176;1.06779;0.689141;0.0116296;0.0103437;0.72446
-0.73168;0.0380042;1.06695;0.688742;0.0135767;0.00909262;0.724823
-0.722701;0.0387451;1.06608;0.688277;0.014529;0.00960241;0.725238
-0.713849;0.0399696;1.06561;0.687384;0.0160718;0.00915139;0.726059
-0.695867;0.0422406;1.06535;0.685945;0.0192175;0.00881172;0.727347
-0.686935;0.0436003;1.06579;0.68511;0.0197937;0.00924428;0.728112
-0.678115;0.0451219;1.06678;0.684216;0.0188703;0.00972964;0.72897
-0.669286;0.0467994;1.06755;0.682907;0.0201564;0.0101731;0.730156
-0.652118;0.0504752;1.07089;0.679792;0.0194496;0.0114773;0.733057
-0.643848;0.0523891;1.07345;0.678249;0.0167393;0.0130038;0.734527
-0.635315;0.0540231;1.07587;0.67725;0.0142691;0.0144256;0.735473
-0.627092;0.0560095;1.07847;0.675405;0.0135913;0.0151389;0.737166
-0.619026;0.0578361;1.08165;0.673683;0.0114495;0.0157096;0.738765
-0.603249;0.0617239;1.08912;0.670402;0.00680565;0.015401;0.741807
-0.587686;0.0650669;1.09737;0.6679;0.00122389;0.0147923;0.744103
-0.58014;0.0666763;1.10184;0.666923;-0.00131289;0.0138138;0.744997
-0.572645;0.0682561;1.10649;0.665643;-0.00395673;0.0122814;0.746159
-0.557937;0.0708187;1.11575;0.663771;-0.00869568;0.00781879;0.747845
-0.550713;0.0721429;1.12057;0.6627;-0.0105609;0.00435904;0.748798
-0.543469;0.0730162;1.12494;0.662248;-0.0131046;0.00279017;0.749165
-0.536341;0.0740227;1.12932;0.661595;-0.0143963;-0.000181712;0.749723
-0.52912;0.0747932;1.13315;0.661259;-0.0153465;-0.00212554;0.749998
-0.522042;0.075552;1.13702;0.660851;-0.0162778;-0.00443964;0.750328
-0.515283;0.0763916;1.14085;0.660433;-0.0177455;-0.00667113;0.750646
-0.501351;0.0778661;1.14659;0.659785;-0.0165506;-0.0104838;0.751199
-0.494391;0.0785531;1.14928;0.659601;-0.0171974;-0.0112821;0.751335
-0.487346;0.0791682;1.15147;0.659365;-0.0174779;-0.0112152;0.751536
-0.473315;0.0809186;1.15547;0.658149;-0.01874;-0.0111047;0.752573
-0.466473;0.0820697;1.15717;0.657367;-0.0189411;-0.0109231;0.753254
-0.459439;0.0832553;1.15902;0.656481;-0.0215155;-0.0101242;0.753968
-0.452334;0.0843912;1.16052;0.655479;-0.0228444;-0.00911096;0.754813
-0.445055;0.0854241;1.16144;0.65465;-0.0234626;-0.00793236;0.755526
-0.437774;0.0864432;1.16243;0.654192;-0.0244367;-0.00713523;0.7559
-0.423038;0.0889177;1.16429;0.652648;-0.0271194;-0.00669268;0.757146
-0.415744;0.0902886;1.16501;0.65175;-0.0276524;-0.00704485;0.757897
-0.408433;0.0916386;1.16556;0.650703;-0.0286662;-0.00725922;0.758756
-0.401233;0.0929703;1.16595;0.649972;-0.0292303;-0.00752228;0.759358
-0.393536;0.0938826;1.16614;0.649689;-0.0300729;-0.00732709;0.75957
-0.37849;0.0960373;1.1661;0.648133;-0.031441;-0.00803185;0.760835
-0.37082;0.0969113;1.16605;0.647723;-0.032531;-0.00874754;0.761131
-0.363416;0.0979779;1.16579;0.646911;-0.0331083;-0.0096535;0.761785
-0.355557;0.0986124;1.16508;0.646424;-0.0336536;-0.00983645;0.762172
-0.347972;0.0991866;1.16435;0.64623;-0.0347421;-0.00945849;0.762292
-0.332225;0.0998944;1.16241;0.646151;-0.0365661;-0.00963472;0.762272
-0.324042;0.100078;1.16122;0.645928;-0.0378736;-0.00979621;0.762395
-0.315778;0.100097;1.15973;0.646072;-0.0386158;-0.0097369;0.762237
-0.307566;0.100064;1.15813;0.646317;-0.0390166;-0.00985076;0.762007
-0.290643;0.0997214;1.15432;0.647135;-0.0393775;-0.0103239;0.761288
-0.282071;0.0994241;1.15228;0.647589;-0.0396019;-0.0105161;0.760888
-0.273124;0.0989331;1.14992;0.648275;-0.0387235;-0.0110026;0.760341
-0.264329;0.0984579;1.14742;0.649192;-0.0379873;-0.0105601;0.759602
-0.255303;0.0980002;1.14484;0.649554;-0.0367802;-0.0106204;0.759351
-0.246378;0.0975115;1.14244;0.650466;-0.0367325;-0.0106965;0.758572
-0.227633;0.0963219;1.13693;0.652407;-0.0348049;-0.00974986;0.757006
-0.218264;0.0958789;1.13423;0.653121;-0.0337307;-0.00965572;0.756441
-0.208788;0.095377;1.1315;0.654209;-0.033053;-0.00837183;0.755545
-0.199479;0.094991;1.12898;0.655407;-0.0322993;-0.00798421;0.754543
-0.189655;0.0946105;1.12615;0.6559;-0.0302815;-0.00684469;0.75421
-0.170513;0.0941681;1.12149;0.657303;-0.0285012;-0.0047735;0.753072
-0.160885;0.0940088;1.11929;0.657729;-0.0277991;-0.00370077;0.752732
-0.151708;0.0940086;1.11733;0.658239;-0.0264459;-0.00244189;0.75234
-0.142236;0.0937897;1.11534;0.658976;-0.0249608;-0.000940275;0.751749
-0.133027;0.093756;1.11376;0.659471;-0.024182;0.000358683;0.751341
-0.115023;0.0940378;1.11144;0.659902;-0.0225773;0.00258009;0.751008
-0.106265;0.0940707;1.11065;0.660481;-0.0218753;0.00375216;0.750515
-0.0976838;0.0941583;1.11013;0.66081;-0.021746;0.00521484;0.75022
-0.0892279;0.0942628;1.1099;0.660942;-0.0211799;0.0065731;0.750109
-0.0809928;0.0942881;1.10999;0.661346;-0.0208118;0.00764802;0.749753
-0.0647681;0.0946579;1.1111;0.661637;-0.0194809;0.00815705;0.749527
-0.0570551;0.094376;1.11221;0.662477;-0.020755;0.0101283;0.748726
-0.0492718;0.0944199;1.11368;0.662414;-0.021637;0.010666;0.748749
-0.0412173;0.094253;1.11513;0.662772;-0.0212964;0.0105945;0.748443
-0.0333434;0.0940633;1.11717;0.663023;-0.0217158;0.0100218;0.748217
-0.0176114;0.0932551;1.12145;0.663567;-0.0229177;0.00966743;0.747703
-0.00982542;0.0924805;1.12415;0.664268;-0.0248538;0.00974146;0.747017
-0.00188877;0.0913651;1.12665;0.665332;-0.0258517;0.00962802;0.746037
0.00574153;0.0902717;1.12964;0.666026;-0.0279807;0.00884786;0.745351
0.0133485;0.0891672;1.13246;0.666691;-0.0287846;0.00821298;0.744733
0.0283168;0.0863719;1.13833;0.667822;-0.0307364;0.00558308;0.743665
0.0356239;0.0843924;1.14121;0.669397;-0.032493;0.00535708;0.742174
0.0433075;0.0821906;1.14343;0.670569;-0.0310989;0.00414182;0.741183
0.0502554;0.0803516;1.14615;0.671091;-0.0301806;0.00191462;0.740758
0.057785;0.0773977;1.14833;0.673391;-0.0305307;0.00132148;0.738655
0.0647465;0.0749236;1.15103;0.674528;-0.0312724;-0.000389047;0.737587
0.0789007;0.0690192;1.15495;0.678405;-0.0276319;-0.00391966;0.734158
0.0853967;0.0662929;1.15762;0.680298;-0.0269033;-0.00682554;0.73241
0.0934189;0.0625844;1.15882;0.682758;-0.0249838;-0.00825333;0.730171
0.100503;0.0593299;1.16048;0.685013;-0.0233173;-0.0103257;0.728085
0.107352;0.0562165;1.16215;0.687326;-0.0221952;-0.0127917;0.725897
0.12153;0.0502641;1.16557;0.69087;-0.0217117;-0.0177404;0.722435
0.128968;0.0471821;1.16659;0.693026;-0.0197218;-0.0202304;0.720359
0.136015;0.0445322;1.16807;0.694503;-0.0202048;-0.0229139;0.718841
0.14296;0.0421853;1.16958;0.695716;-0.0204552;-0.0252388;0.717582
0.157578;0.0372142;1.17068;0.699223;-0.0176183;-0.0285176;0.714118
0.165368;0.0351383;1.17129;0.699781;-0.018784;-0.0315282;0.713414
0.172842;0.0334545;1.17175;0.699956;-0.0185824;-0.0342951;0.71312
0.180337;0.0317004;1.17194;0.70091;-0.0185167;-0.0354479;0.712127
0.188078;0.0302121;1.17209;0.701331;-0.0194868;-0.0370688;0.711605
0.203343;0.027489;1.17174;0.702074;-0.0202115;-0.0392639;0.710734
0.210776;0.0262671;1.17152;0.702377;-0.0219955;-0.0394852;0.710368
0.218286;0.0255129;1.17091;0.702297;-0.0208698;-0.0414025;0.710373
0.226082;0.0246174;1.17019;0.701658;-0.0218341;-0.0420877;0.710935
