Ros wall_time;Angle Actuator 1 (deg);Angle Actuator 2 (deg);Angle Actuator 3 (deg);Angle Actuator 4 (deg);Angle Actuator 5 (deg);Angle Actuator 6 (deg);Angle Actuator 7 (deg)
1557073383037314636;-1191.65;210.963;1378.74;99.2842;-962.719;262.033;84.2368
1557073383057475305;-1191.65;210.963;1378.74;99.2842;-962.719;262.033;84.2368
1557073383077369063;-1191.65;210.963;1378.74;99.2842;-962.719;262.033;84.2368
1557073383097312538;-1191.65;210.963;1378.74;99.2842;-962.719;262.033;84.2368
1557073383117453355;-1192.28;211.171;1379.44;99.2132;-962.678;262.116;83.7323
1557073383137357991;-1192.28;211.171;1379.44;99.2132;-962.678;262.116;83.7323
1557073383157370184;-1192.28;211.171;1379.44;99.2132;-962.678;262.116;83.7323
1557073383177306771;-1192.28;211.171;1379.44;99.2132;-962.678;262.116;83.7323
1557073383197313087;-1192.28;211.171;1379.44;99.2132;-962.678;262.116;83.7323
1557073383217304202;-1192.88;211.365;1380.13;99.1475;-962.627;262.165;83.277
1557073383237356360;-1192.88;211.365;1380.13;99.1475;-962.627;262.165;83.277
1557073383257382100;-1192.88;211.365;1380.13;99.1475;-962.627;262.165;83.277
1557073383277353412;-1192.88;211.365;1380.13;99.1475;-962.627;262.165;83.277
1557073383297315826;-1192.88;211.365;1380.13;99.1475;-962.627;262.165;83.277
1557073383317390249;-1193.5;211.58;1380.83;99.085;-962.578;262.24;82.8328
1557073383337362777;-1193.5;211.58;1380.83;99.085;-962.578;262.24;82.8328
1557073383357476393;-1193.5;211.58;1380.83;99.085;-962.578;262.24;82.8328
1557073383377372815;-1193.5;211.58;1380.83;99.085;-962.578;262.24;82.8328
1557073383397374887;-1193.5;211.58;1380.83;99.085;-962.578;262.24;82.8328
1557073383417377157;-1194.1;211.798;1381.51;99.0266;-962.522;262.29;82.3344
1557073383437374090;-1194.1;211.798;1381.51;99.0266;-962.522;262.29;82.3344
1557073383457348251;-1194.1;211.798;1381.51;99.0266;-962.522;262.29;82.3344
1557073383477495219;-1194.1;211.798;1381.51;99.0266;-962.522;262.29;82.3344
1557073383497314044;-1194.1;211.798;1381.51;99.0266;-962.522;262.29;82.3344
1557073383517354543;-1194.59;211.967;1382.15;98.8938;-962.492;262.298;81.8281
1557073383537357585;-1194.59;211.967;1382.15;98.8938;-962.492;262.298;81.8281
1557073383557389473;-1194.59;211.967;1382.15;98.8938;-962.492;262.298;81.8281
1557073383577367037;-1194.59;211.967;1382.15;98.8938;-962.492;262.298;81.8281
1557073383597302815;-1194.59;211.967;1382.15;98.8938;-962.492;262.298;81.8281
1557073383617494530;-1194.6;211.933;1382.54;98.2453;-962.493;262.294;81.1401
1557073383637346668;-1194.6;211.933;1382.54;98.2453;-962.493;262.294;81.1401
1557073383657483498;-1194.6;211.933;1382.54;98.2453;-962.493;262.294;81.1401
1557073383677373324;-1194.6;211.933;1382.54;98.2453;-962.493;262.294;81.1401
1557073383697311739;-1194.6;211.933;1382.54;98.2453;-962.493;262.294;81.1401
1557073383717377127;-1194.42;211.841;1382.69;97.413;-962.492;262.278;80.3564
1557073383737357220;-1194.42;211.841;1382.69;97.413;-962.492;262.278;80.3564
1557073383757306397;-1194.42;211.841;1382.69;97.413;-962.492;262.278;80.3564
1557073383777491568;-1194.42;211.841;1382.69;97.413;-962.492;262.278;80.3564
1557073383797312478;-1194.42;211.841;1382.69;97.413;-962.492;262.278;80.3564
1557073383817447764;-1194.1;211.762;1382.75;96.6071;-962.481;262.278;79.6833
1557073383837311627;-1194.1;211.762;1382.75;96.6071;-962.481;262.278;79.6833
1557073383857444975;-1194.1;211.762;1382.75;96.6071;-962.481;262.278;79.6833
1557073383877487430;-1194.1;211.762;1382.75;96.6071;-962.481;262.278;79.6833
1557073383897317156;-1194.1;211.762;1382.75;96.6071;-962.481;262.278;79.6833
1557073383917308775;-1193.7;211.656;1382.75;95.7482;-962.417;262.277;78.9789
1557073383937317070;-1193.7;211.656;1382.75;95.7482;-962.417;262.277;78.9789
1557073383957471029;-1193.7;211.656;1382.75;95.7482;-962.417;262.277;78.9789
1557073383977451999;-1193.7;211.656;1382.75;95.7482;-962.417;262.277;78.9789
1557073383997364800;-1193.7;211.656;1382.75;95.7482;-962.417;262.277;78.9789
1557073384017455842;-1193.31;211.58;1382.75;94.9264;-962.295;262.277;78.306
1557073384037333893;-1193.31;211.58;1382.75;94.9264;-962.295;262.277;78.306
1557073384057455127;-1193.31;211.58;1382.75;94.9264;-962.295;262.277;78.306
1557073384077407147;-1193.31;211.58;1382.75;94.9264;-962.295;262.277;78.306
1557073384097317205;-1193.31;211.58;1382.75;94.9264;-962.295;262.277;78.306
1557073384117360463;-1192.92;211.512;1382.74;94.1007;-962.155;262.278;77.6122
1557073384137351874;-1192.92;211.512;1382.74;94.1007;-962.155;262.278;77.6122
1557073384157472282;-1192.92;211.512;1382.74;94.1007;-962.155;262.278;77.6122
1557073384177445239;-1192.92;211.512;1382.74;94.1007;-962.155;262.278;77.6122
1557073384197317968;-1192.92;211.512;1382.74;94.1007;-962.155;262.278;77.6122
1557073384217449143;-1192.53;211.462;1382.73;93.2864;-962.005;262.28;76.9026
1557073384237349840;-1192.53;211.462;1382.73;93.2864;-962.005;262.28;76.9026
1557073384257471049;-1192.53;211.462;1382.73;93.2864;-962.005;262.28;76.9026
1557073384277444857;-1192.53;211.462;1382.73;93.2864;-962.005;262.28;76.9026
1557073384297372830;-1192.53;211.462;1382.73;93.2864;-962.005;262.28;76.9026
1557073384317362112;-1192.17;211.408;1382.72;92.5093;-961.871;262.288;76.2523
1557073384337365382;-1192.17;211.408;1382.72;92.5093;-961.871;262.288;76.2523
1557073384357478073;-1192.17;211.408;1382.72;92.5093;-961.871;262.288;76.2523
1557073384377466529;-1192.17;211.408;1382.72;92.5093;-961.871;262.288;76.2523
1557073384397317666;-1192.17;211.408;1382.72;92.5093;-961.871;262.288;76.2523
1557073384417457108;-1191.78;211.349;1382.68;91.6841;-961.729;262.288;75.5344
1557073384437371205;-1191.78;211.349;1382.68;91.6841;-961.729;262.288;75.5344
1557073384457358020;-1191.78;211.349;1382.68;91.6841;-961.729;262.288;75.5344
1557073384477489559;-1191.78;211.349;1382.68;91.6841;-961.729;262.288;75.5344
1557073384497310268;-1191.78;211.349;1382.68;91.6841;-961.729;262.288;75.5344
1557073384517355555;-1191.43;211.3;1382.68;90.8979;-961.584;262.312;74.8791
1557073384537373501;-1191.43;211.3;1382.68;90.8979;-961.584;262.312;74.8791
1557073384557386417;-1191.43;211.3;1382.68;90.8979;-961.584;262.312;74.8791
1557073384577444042;-1191.43;211.3;1382.68;90.8979;-961.584;262.312;74.8791
1557073384597362756;-1191.43;211.3;1382.68;90.8979;-961.584;262.312;74.8791
1557073384617442486;-1191.1;211.274;1382.67;90.1407;-961.451;262.368;74.205
1557073384637373246;-1191.1;211.274;1382.67;90.1407;-961.451;262.368;74.205
1557073384657373495;-1191.1;211.274;1382.67;90.1407;-961.451;262.368;74.205
1557073384677444087;-1191.1;211.274;1382.67;90.1407;-961.451;262.368;74.205
1557073384697352816;-1191.1;211.274;1382.67;90.1407;-961.451;262.368;74.205
1557073384717360373;-1190.76;211.229;1382.67;89.3573;-961.3;262.407;73.5122
1557073384737376917;-1190.76;211.229;1382.67;89.3573;-961.3;262.407;73.5122
1557073384757379837;-1190.76;211.229;1382.67;89.3573;-961.3;262.407;73.5122
1557073384777464414;-1190.76;211.229;1382.67;89.3573;-961.3;262.407;73.5122
1557073384797305763;-1190.76;211.229;1382.67;89.3573;-961.3;262.407;73.5122
1557073384817353746;-1190.44;211.18;1382.67;88.5964;-961.159;262.452;72.8733
1557073384837347004;-1190.44;211.18;1382.67;88.5964;-961.159;262.452;72.8733
1557073384857451440;-1190.44;211.18;1382.67;88.5964;-961.159;262.452;72.8733
1557073384877307422;-1190.44;211.18;1382.67;88.5964;-961.159;262.452;72.8733
1557073384897377399;-1190.44;211.18;1382.67;88.5964;-961.159;262.452;72.8733
1557073384917360877;-1190.11;211.14;1382.67;87.8314;-960.999;262.48;72.1732
1557073384937363068;-1190.11;211.14;1382.67;87.8314;-960.999;262.48;72.1732
1557073384957373123;-1190.11;211.14;1382.67;87.8314;-960.999;262.48;72.1732
1557073384977447003;-1190.11;211.14;1382.67;87.8314;-960.999;262.48;72.1732
1557073384997310869;-1190.11;211.14;1382.67;87.8314;-960.999;262.48;72.1732
1557073385017361416;-1189.81;211.13;1382.68;87.0915;-960.855;262.533;71.5254
1557073385037346773;-1189.81;211.13;1382.68;87.0915;-960.855;262.533;71.5254
1557073385057367152;-1189.81;211.13;1382.68;87.0915;-960.855;262.533;71.5254
1557073385077448275;-1189.81;211.13;1382.68;87.0915;-960.855;262.533;71.5254
1557073385097308463;-1189.81;211.13;1382.68;87.0915;-960.855;262.533;71.5254
1557073385117354810;-1189.51;211.097;1382.69;86.341;-960.704;262.565;70.7996
1557073385137382947;-1189.51;211.097;1382.69;86.341;-960.704;262.565;70.7996
1557073385157381693;-1189.51;211.097;1382.69;86.341;-960.704;262.565;70.7996
1557073385177467937;-1189.51;211.097;1382.69;86.341;-960.704;262.565;70.7996
1557073385197314890;-1189.51;211.097;1382.69;86.341;-960.704;262.565;70.7996
1557073385217355471;-1189.23;211.086;1382.7;85.6139;-960.523;262.612;70.1456
1557073385237377153;-1189.23;211.086;1382.7;85.6139;-960.523;262.612;70.1456
1557073385257373980;-1189.23;211.086;1382.7;85.6139;-960.523;262.612;70.1456
1557073385277370652;-1189.23;211.086;1382.7;85.6139;-960.523;262.612;70.1456
1557073385297315416;-1189.23;211.086;1382.7;85.6139;-960.523;262.612;70.1456
1557073385317357057;-1188.95;211.045;1382.72;84.8698;-960.334;262.642;69.4797
1557073385337374435;-1188.95;211.045;1382.72;84.8698;-960.334;262.642;69.4797
1557073385357305051;-1188.95;211.045;1382.72;84.8698;-960.334;262.642;69.4797
1557073385377384752;-1188.95;211.045;1382.72;84.8698;-960.334;262.642;69.4797
1557073385397306083;-1188.95;211.045;1382.72;84.8698;-960.334;262.642;69.4797
1557073385417445413;-1188.68;211.021;1382.77;84.1478;-960.156;262.696;68.8169
1557073385437355415;-1188.68;211.021;1382.77;84.1478;-960.156;262.696;68.8169
1557073385457323052;-1188.68;211.021;1382.77;84.1478;-960.156;262.696;68.8169
1557073385477477022;-1188.68;211.021;1382.77;84.1478;-960.156;262.696;68.8169
1557073385497332339;-1188.68;211.021;1382.77;84.1478;-960.156;262.696;68.8169
1557073385517360987;-1188.44;211.006;1382.85;83.4417;-959.971;262.744;68.1558
1557073385537357996;-1188.44;211.006;1382.85;83.4417;-959.971;262.744;68.1558
1557073385557362978;-1188.44;211.006;1382.85;83.4417;-959.971;262.744;68.1558
1557073385577300702;-1188.44;211.006;1382.85;83.4417;-959.971;262.744;68.1558
1557073385597313139;-1188.44;211.006;1382.85;83.4417;-959.971;262.744;68.1558
1557073385617447433;-1188.18;211.003;1382.94;82.7177;-959.791;262.771;67.4367
1557073385637379869;-1188.18;211.003;1382.94;82.7177;-959.791;262.771;67.4367
1557073385657371371;-1188.18;211.003;1382.94;82.7177;-959.791;262.771;67.4367
1557073385677363872;-1188.18;211.003;1382.94;82.7177;-959.791;262.771;67.4367
1557073385697311875;-1188.18;211.003;1382.94;82.7177;-959.791;262.771;67.4367
1557073385717456562;-1187.94;211;1383.07;82.0101;-959.606;262.81;66.7699
1557073385737317176;-1187.94;211;1383.07;82.0101;-959.606;262.81;66.7699
1557073385757487055;-1187.94;211;1383.07;82.0101;-959.606;262.81;66.7699
1557073385777476212;-1187.94;211;1383.07;82.0101;-959.606;262.81;66.7699
1557073385797313405;-1187.94;211;1383.07;82.0101;-959.606;262.81;66.7699
1557073385817366922;-1187.73;210.998;1383.19;81.3187;-959.428;262.849;66.0896
1557073385837316269;-1187.73;210.998;1383.19;81.3187;-959.428;262.849;66.0896
1557073385857329718;-1187.73;210.998;1383.19;81.3187;-959.428;262.849;66.0896
1557073385877489614;-1187.73;210.998;1383.19;81.3187;-959.428;262.849;66.0896
1557073385897304739;-1187.73;210.998;1383.19;81.3187;-959.428;262.849;66.0896
1557073385917354592;-1187.52;210.998;1383.33;80.6237;-959.256;262.913;65.4242
1557073385937357405;-1187.52;210.998;1383.33;80.6237;-959.256;262.913;65.4242
1557073385957382940;-1187.52;210.998;1383.33;80.6237;-959.256;262.913;65.4242
1557073385977373707;-1187.52;210.998;1383.33;80.6237;-959.256;262.913;65.4242
1557073385997308778;-1187.52;210.998;1383.33;80.6237;-959.256;262.913;65.4242
1557073386017354260;-1187.31;210.997;1383.48;79.9353;-959.077;262.966;64.7344
1557073386037347663;-1187.31;210.997;1383.48;79.9353;-959.077;262.966;64.7344
1557073386057373242;-1187.31;210.997;1383.48;79.9353;-959.077;262.966;64.7344
1557073386077294904;-1187.31;210.997;1383.48;79.9353;-959.077;262.966;64.7344
1557073386097376267;-1187.31;210.997;1383.48;79.9353;-959.077;262.966;64.7344
1557073386117339349;-1187.12;210.997;1383.63;79.2504;-958.865;263.017;64.0368
1557073386137366664;-1187.12;210.997;1383.63;79.2504;-958.865;263.017;64.0368
1557073386157465298;-1187.12;210.997;1383.63;79.2504;-958.865;263.017;64.0368
1557073386177444487;-1187.12;210.997;1383.63;79.2504;-958.865;263.017;64.0368
1557073386197354022;-1187.12;210.997;1383.63;79.2504;-958.865;263.017;64.0368
1557073386217369935;-1186.95;210.997;1383.8;78.591;-958.649;263.076;63.3742
1557073386237365289;-1186.95;210.997;1383.8;78.591;-958.649;263.076;63.3742
1557073386257464851;-1186.95;210.997;1383.8;78.591;-958.649;263.076;63.3742
1557073386277362872;-1186.95;210.997;1383.8;78.591;-958.649;263.076;63.3742
1557073386297307891;-1186.95;210.997;1383.8;78.591;-958.649;263.076;63.3742
1557073386317376652;-1186.77;210.997;1384;77.9079;-958.44;263.108;62.6865
1557073386337313099;-1186.77;210.997;1384;77.9079;-958.44;263.108;62.6865
1557073386357481495;-1186.77;210.997;1384;77.9079;-958.44;263.108;62.6865
1557073386377481287;-1186.77;210.997;1384;77.9079;-958.44;263.108;62.6865
1557073386397314167;-1186.77;210.997;1384;77.9079;-958.44;263.108;62.6865
1557073386417356998;-1186.6;210.998;1384.2;77.2399;-958.219;263.153;61.9894
1557073386437450001;-1186.6;210.998;1384.2;77.2399;-958.219;263.153;61.9894
1557073386457472277;-1186.6;210.998;1384.2;77.2399;-958.219;263.153;61.9894
1557073386477462050;-1186.6;210.998;1384.2;77.2399;-958.219;263.153;61.9894
1557073386497300886;-1186.6;210.998;1384.2;77.2399;-958.219;263.153;61.9894
1557073386517450971;-1186.45;210.999;1384.41;76.5912;-958.004;263.225;61.3047
1557073386537451956;-1186.45;210.999;1384.41;76.5912;-958.004;263.225;61.3047
1557073386557445838;-1186.45;210.999;1384.41;76.5912;-958.004;263.225;61.3047
1557073386577507868;-1186.45;210.999;1384.41;76.5912;-958.004;263.225;61.3047
1557073386597353142;-1186.45;210.999;1384.41;76.5912;-958.004;263.225;61.3047
1557073386617343329;-1186.31;211.001;1384.63;75.93;-957.796;263.283;60.6107
1557073386637348007;-1186.31;211.001;1384.63;75.93;-957.796;263.283;60.6107
1557073386657364246;-1186.31;211.001;1384.63;75.93;-957.796;263.283;60.6107
1557073386677306952;-1186.31;211.001;1384.63;75.93;-957.796;263.283;60.6107
1557073386697367925;-1186.31;211.001;1384.63;75.93;-957.796;263.283;60.6107
1557073386717313158;-1186.19;211.007;1384.86;75.29;-957.598;263.329;59.944
1557073386737348964;-1186.19;211.007;1384.86;75.29;-957.598;263.329;59.944
1557073386757483755;-1186.19;211.007;1384.86;75.29;-957.598;263.329;59.944
1557073386777371988;-1186.19;211.007;1384.86;75.29;-957.598;263.329;59.944
1557073386797344871;-1186.19;211.007;1384.86;75.29;-957.598;263.329;59.944
1557073386817438475;-1186.08;211.013;1385.12;74.6549;-957.385;263.398;59.2387
1557073386837341863;-1186.08;211.013;1385.12;74.6549;-957.385;263.398;59.2387
1557073386857305941;-1186.08;211.013;1385.12;74.6549;-957.385;263.398;59.2387
1557073386877480544;-1186.08;211.013;1385.12;74.6549;-957.385;263.398;59.2387
1557073386897374201;-1186.08;211.013;1385.12;74.6549;-957.385;263.398;59.2387
1557073386917364362;-1185.97;211.023;1385.39;74.019;-957.128;263.449;58.5517
1557073386937371143;-1185.97;211.023;1385.39;74.019;-957.128;263.449;58.5517
1557073386957369231;-1185.97;211.023;1385.39;74.019;-957.128;263.449;58.5517
1557073386977306028;-1185.97;211.023;1385.39;74.019;-957.128;263.449;58.5517
1557073386997371795;-1185.97;211.023;1385.39;74.019;-957.128;263.449;58.5517
1557073387017461059;-1185.87;211.057;1385.66;73.3812;-956.873;263.509;57.8097
1557073387037363455;-1185.87;211.057;1385.66;73.3812;-956.873;263.509;57.8097
1557073387057462583;-1185.87;211.057;1385.66;73.3812;-956.873;263.509;57.8097
1557073387077449712;-1185.87;211.057;1385.66;73.3812;-956.873;263.509;57.8097
1557073387097369189;-1185.87;211.057;1385.66;73.3812;-956.873;263.509;57.8097
1557073387117449920;-1185.78;211.093;1385.93;72.7476;-956.627;263.557;57.1215
1557073387137375941;-1185.78;211.093;1385.93;72.7476;-956.627;263.557;57.1215
1557073387157365916;-1185.78;211.093;1385.93;72.7476;-956.627;263.557;57.1215
1557073387177368421;-1185.78;211.093;1385.93;72.7476;-956.627;263.557;57.1215
1557073387197361678;-1185.78;211.093;1385.93;72.7476;-956.627;263.557;57.1215
1557073387217447504;-1185.73;211.138;1386.24;72.1423;-956.388;263.616;56.4514
1557073387237377334;-1185.73;211.138;1386.24;72.1423;-956.388;263.616;56.4514
1557073387257483479;-1185.73;211.138;1386.24;72.1423;-956.388;263.616;56.4514
1557073387277368546;-1185.73;211.138;1386.24;72.1423;-956.388;263.616;56.4514
1557073387297362522;-1185.73;211.138;1386.24;72.1423;-956.388;263.616;56.4514
1557073387317448513;-1185.65;211.167;1386.57;71.517;-956.146;263.68;55.7367
1557073387337374122;-1185.65;211.167;1386.57;71.517;-956.146;263.68;55.7367
1557073387357471019;-1185.65;211.167;1386.57;71.517;-956.146;263.68;55.7367
1557073387377365643;-1185.65;211.167;1386.57;71.517;-956.146;263.68;55.7367
1557073387397366319;-1185.65;211.167;1386.57;71.517;-956.146;263.68;55.7367
1557073387417362933;-1185.6;211.217;1386.89;70.9102;-955.913;263.757;55.0367
1557073387437364669;-1185.6;211.217;1386.89;70.9102;-955.913;263.757;55.0367
1557073387457307207;-1185.6;211.217;1386.89;70.9102;-955.913;263.757;55.0367
1557073387477483662;-1185.6;211.217;1386.89;70.9102;-955.913;263.757;55.0367
1557073387497357685;-1185.6;211.217;1386.89;70.9102;-955.913;263.757;55.0367
1557073387517443404;-1185.55;211.284;1387.22;70.3017;-955.649;263.829;54.3051
1557073387537373493;-1185.55;211.284;1387.22;70.3017;-955.649;263.829;54.3051
1557073387557374870;-1185.55;211.284;1387.22;70.3017;-955.649;263.829;54.3051
1557073387577308710;-1185.55;211.284;1387.22;70.3017;-955.649;263.829;54.3051
1557073387597300548;-1185.55;211.284;1387.22;70.3017;-955.649;263.829;54.3051
1557073387617444143;-1185.51;211.336;1387.58;69.7032;-955.366;263.89;53.6063
1557073387637305119;-1185.51;211.336;1387.58;69.7032;-955.366;263.89;53.6063
1557073387657466123;-1185.51;211.336;1387.58;69.7032;-955.366;263.89;53.6063
1557073387677313241;-1185.51;211.336;1387.58;69.7032;-955.366;263.89;53.6063
1557073387697299061;-1185.51;211.336;1387.58;69.7032;-955.366;263.89;53.6063
1557073387717345374;-1185.5;211.399;1387.94;69.1114;-955.107;263.975;52.8955
1557073387737370653;-1185.5;211.399;1387.94;69.1114;-955.107;263.975;52.8955
1557073387757482615;-1185.5;211.399;1387.94;69.1114;-955.107;263.975;52.8955
1557073387777470987;-1185.5;211.399;1387.94;69.1114;-955.107;263.975;52.8955
1557073387797300205;-1185.5;211.399;1387.94;69.1114;-955.107;263.975;52.8955
1557073387817306002;-1185.49;211.471;1388.32;68.527;-954.84;264.069;52.1891
1557073387837367188;-1185.49;211.471;1388.32;68.527;-954.84;264.069;52.1891
1557073387857479752;-1185.49;211.471;1388.32;68.527;-954.84;264.069;52.1891
1557073387877456774;-1185.49;211.471;1388.32;68.527;-954.84;264.069;52.1891
1557073387897299657;-1185.49;211.471;1388.32;68.527;-954.84;264.069;52.1891
1557073387917450283;-1185.49;211.549;1388.72;67.9444;-954.576;264.154;51.4517
1557073387937377667;-1185.49;211.549;1388.72;67.9444;-954.576;264.154;51.4517
1557073387957468892;-1185.49;211.549;1388.72;67.9444;-954.576;264.154;51.4517
1557073387977461989;-1185.49;211.549;1388.72;67.9444;-954.576;264.154;51.4517
1557073387997307105;-1185.49;211.549;1388.72;67.9444;-954.576;264.154;51.4517
1557073388017456008;-1185.49;211.618;1389.12;67.3714;-954.318;264.237;50.7345
1557073388037371634;-1185.49;211.618;1389.12;67.3714;-954.318;264.237;50.7345
1557073388057466515;-1185.49;211.618;1389.12;67.3714;-954.318;264.237;50.7345
1557073388077453645;-1185.49;211.618;1389.12;67.3714;-954.318;264.237;50.7345
1557073388097302360;-1185.49;211.618;1389.12;67.3714;-954.318;264.237;50.7345
1557073388117361185;-1185.49;211.712;1389.54;66.7934;-954.038;264.342;50.028
1557073388137344924;-1185.49;211.712;1389.54;66.7934;-954.038;264.342;50.028
1557073388157455107;-1185.49;211.712;1389.54;66.7934;-954.038;264.342;50.028
1557073388177316301;-1185.49;211.712;1389.54;66.7934;-954.038;264.342;50.028
1557073388197321404;-1185.49;211.712;1389.54;66.7934;-954.038;264.342;50.028
1557073388217436706;-1185.49;211.796;1389.97;66.2232;-953.723;264.425;49.2938
1557073388237356867;-1185.49;211.796;1389.97;66.2232;-953.723;264.425;49.2938
1557073388257311494;-1185.49;211.796;1389.97;66.2232;-953.723;264.425;49.2938
1557073388277508146;-1185.49;211.796;1389.97;66.2232;-953.723;264.425;49.2938
1557073388297317998;-1185.49;211.796;1389.97;66.2232;-953.723;264.425;49.2938
1557073388317455236;-1185.5;211.898;1390.42;65.6796;-953.448;264.544;48.5955
1557073388337442693;-1185.5;211.898;1390.42;65.6796;-953.448;264.544;48.5955
1557073388357441787;-1185.5;211.898;1390.42;65.6796;-953.448;264.544;48.5955
1557073388377498138;-1185.5;211.898;1390.42;65.6796;-953.448;264.544;48.5955
1557073388397303182;-1185.5;211.898;1390.42;65.6796;-953.448;264.544;48.5955
1557073388417359946;-1185.51;211.993;1390.87;65.1332;-953.156;264.67;47.8619
1557073388437444040;-1185.51;211.993;1390.87;65.1332;-953.156;264.67;47.8619
1557073388457369802;-1185.51;211.993;1390.87;65.1332;-953.156;264.67;47.8619
1557073388477486573;-1185.51;211.993;1390.87;65.1332;-953.156;264.67;47.8619
1557073388497372798;-1185.51;211.993;1390.87;65.1332;-953.156;264.67;47.8619
1557073388517355048;-1185.52;212.111;1391.35;64.5716;-952.86;264.758;47.1361
1557073388537443824;-1185.52;212.111;1391.35;64.5716;-952.86;264.758;47.1361
1557073388557367082;-1185.52;212.111;1391.35;64.5716;-952.86;264.758;47.1361
1557073388577496889;-1185.52;212.111;1391.35;64.5716;-952.86;264.758;47.1361
1557073388597302267;-1185.52;212.111;1391.35;64.5716;-952.86;264.758;47.1361
1557073388617355814;-1185.57;212.221;1391.81;64.0196;-952.561;264.868;46.3764
1557073388637452979;-1185.57;212.221;1391.81;64.0196;-952.561;264.868;46.3764
1557073388657367919;-1185.57;212.221;1391.81;64.0196;-952.561;264.868;46.3764
1557073388677464913;-1185.57;212.221;1391.81;64.0196;-952.561;264.868;46.3764
1557073388697300466;-1185.57;212.221;1391.81;64.0196;-952.561;264.868;46.3764
1557073388717450736;-1185.62;212.33;1392.31;63.4745;-952.23;264.979;45.6382
1557073388737452439;-1185.62;212.33;1392.31;63.4745;-952.23;264.979;45.6382
1557073388757483557;-1185.62;212.33;1392.31;63.4745;-952.23;264.979;45.6382
1557073388777370112;-1185.62;212.33;1392.31;63.4745;-952.23;264.979;45.6382
1557073388797353134;-1185.62;212.33;1392.31;63.4745;-952.23;264.979;45.6382
1557073388817451873;-1185.71;212.461;1392.8;62.9438;-951.921;265.113;44.871
1557073388837350390;-1185.71;212.461;1392.8;62.9438;-951.921;265.113;44.871
1557073388857492549;-1185.71;212.461;1392.8;62.9438;-951.921;265.113;44.871
1557073388877376596;-1185.71;212.461;1392.8;62.9438;-951.921;265.113;44.871
1557073388897379149;-1185.71;212.461;1392.8;62.9438;-951.921;265.113;44.871
1557073388917456796;-1185.82;212.588;1393.33;62.4181;-951.615;265.23;44.1817
1557073388937444711;-1185.82;212.588;1393.33;62.4181;-951.615;265.23;44.1817
1557073388957471757;-1185.82;212.588;1393.33;62.4181;-951.615;265.23;44.1817
1557073388977370565;-1185.82;212.588;1393.33;62.4181;-951.615;265.23;44.1817
1557073388997365179;-1185.82;212.588;1393.33;62.4181;-951.615;265.23;44.1817
1557073389017450610;-1185.93;212.727;1393.86;61.905;-951.308;265.368;43.436
1557073389037364516;-1185.93;212.727;1393.86;61.905;-951.308;265.368;43.436
1557073389057461464;-1185.93;212.727;1393.86;61.905;-951.308;265.368;43.436
1557073389077321853;-1185.93;212.727;1393.86;61.905;-951.308;265.368;43.436
1557073389097362723;-1185.93;212.727;1393.86;61.905;-951.308;265.368;43.436
1557073389117366139;-1186.07;212.874;1394.41;61.3934;-951.032;265.519;42.7226
1557073389137350196;-1186.07;212.874;1394.41;61.3934;-951.032;265.519;42.7226
1557073389157349050;-1186.07;212.874;1394.41;61.3934;-951.032;265.519;42.7226
1557073389177305815;-1186.07;212.874;1394.41;61.3934;-951.032;265.519;42.7226
1557073389197368532;-1186.07;212.874;1394.41;61.3934;-951.032;265.519;42.7226
1557073389217363493;-1186.19;213.027;1394.95;60.8917;-950.696;265.649;41.9671
1557073389237363457;-1186.19;213.027;1394.95;60.8917;-950.696;265.649;41.9671
1557073389257307660;-1186.19;213.027;1394.95;60.8917;-950.696;265.649;41.9671
1557073389277389926;-1186.19;213.027;1394.95;60.8917;-950.696;265.649;41.9671
1557073389297306659;-1186.19;213.027;1394.95;60.8917;-950.696;265.649;41.9671
1557073389317368768;-1186.3;213.165;1395.51;60.3646;-950.321;265.785;41.1887
1557073389337369336;-1186.3;213.165;1395.51;60.3646;-950.321;265.785;41.1887
1557073389357308690;-1186.3;213.165;1395.51;60.3646;-950.321;265.785;41.1887
1557073389377346913;-1186.3;213.165;1395.51;60.3646;-950.321;265.785;41.1887
1557073389397372387;-1186.3;213.165;1395.51;60.3646;-950.321;265.785;41.1887
1557073389417442426;-1186.43;213.325;1396.07;59.8803;-950.001;265.911;40.4767
1557073389437348184;-1186.43;213.325;1396.07;59.8803;-950.001;265.911;40.4767
1557073389457370570;-1186.43;213.325;1396.07;59.8803;-950.001;265.911;40.4767
1557073389477366928;-1186.43;213.325;1396.07;59.8803;-950.001;265.911;40.4767
1557073389497454725;-1186.43;213.325;1396.07;59.8803;-950.001;265.911;40.4767
1557073389517358190;-1186.34;213.161;1396.39;59.4541;-949.86;265.803;40.099
1557073389537374567;-1186.34;213.161;1396.39;59.4541;-949.86;265.803;40.099
1557073389557454874;-1186.34;213.161;1396.39;59.4541;-949.86;265.803;40.099
1557073389577510033;-1186.34;213.161;1396.39;59.4541;-949.86;265.803;40.099
1557073389597340479;-1186.34;213.161;1396.39;59.4541;-949.86;265.803;40.099
1557073389617443723;-1185.85;212.727;1396.36;59.0592;-949.745;265.479;40.009
1557073389637364497;-1185.85;212.727;1396.36;59.0592;-949.745;265.479;40.009
1557073389657347609;-1185.85;212.727;1396.36;59.0592;-949.745;265.479;40.009
1557073389677532396;-1185.85;212.727;1396.36;59.0592;-949.745;265.479;40.009
