Ros wall_time;Angle Actuator 1 (deg);Angle Actuator 2 (deg);Angle Actuator 3 (deg);Angle Actuator 4 (deg);Angle Actuator 5 (deg);Angle Actuator 6 (deg);Angle Actuator 7 (deg)
1557073571281370728;-1155.21;171.401;1425.74;59.1949;-1077.72;158.065;175.805
1557073571301416524;-1154.8;171.219;1426.07;59.6313;-1075.45;158.636;173.868
1557073571321506510;-1154.8;171.219;1426.07;59.6313;-1075.45;158.636;173.868
1557073571341569408;-1154.8;171.219;1426.07;59.6313;-1075.45;158.636;173.868
1557073571361502658;-1154.8;171.219;1426.07;59.6313;-1075.45;158.636;173.868
1557073571381385245;-1154.8;171.219;1426.07;59.6313;-1075.45;158.636;173.868
1557073571401429299;-1154.35;171.044;1426.39;60.0252;-1073.05;159.082;171.683
1557073571421420049;-1154.35;171.044;1426.39;60.0252;-1073.05;159.082;171.683
1557073571441562601;-1154.35;171.044;1426.39;60.0252;-1073.05;159.082;171.683
1557073571461576094;-1154.35;171.044;1426.39;60.0252;-1073.05;159.082;171.683
1557073571481361182;-1154.35;171.044;1426.39;60.0252;-1073.05;159.082;171.683
1557073571501438219;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571521423758;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571541551603;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571561576183;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571581396325;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571601436553;-1153.69;170.867;1426.5;60.4205;-1070.75;159.51;169.483
1557073571621510806;-1152.97;170.711;1426.58;60.8475;-1068.11;159.92;166.703
1557073571641557988;-1152.97;170.711;1426.58;60.8475;-1068.11;159.92;166.703
1557073571661578284;-1152.97;170.711;1426.58;60.8475;-1068.11;159.92;166.703
1557073571681377284;-1152.97;170.711;1426.58;60.8475;-1068.11;159.92;166.703
1557073571701536016;-1152.97;170.711;1426.58;60.8475;-1068.11;159.92;166.703
1557073571721507336;-1152.08;170.546;1426.57;61.2589;-1065.38;160.258;164.053
1557073571741546644;-1152.08;170.546;1426.57;61.2589;-1065.38;160.258;164.053
1557073571761582056;-1152.08;170.546;1426.57;61.2589;-1065.38;160.258;164.053
1557073571781367829;-1152.08;170.546;1426.57;61.2589;-1065.38;160.258;164.053
1557073571801427407;-1152.08;170.546;1426.57;61.2589;-1065.38;160.258;164.053
1557073571821500755;-1151.02;170.39;1426.48;61.6809;-1062.81;160.501;161.508
1557073571841540597;-1151.02;170.39;1426.48;61.6809;-1062.81;160.501;161.508
1557073571861574245;-1151.02;170.39;1426.48;61.6809;-1062.81;160.501;161.508
1557073571881395825;-1151.02;170.39;1426.48;61.6809;-1062.81;160.501;161.508
1557073571901455838;-1149.81;170.225;1426.23;62.072;-1059.72;160.717;158.467
1557073571921421096;-1149.81;170.225;1426.23;62.072;-1059.72;160.717;158.467
1557073571941547522;-1149.81;170.225;1426.23;62.072;-1059.72;160.717;158.467
1557073571961588827;-1149.81;170.225;1426.23;62.072;-1059.72;160.717;158.467
1557073571981356481;-1149.81;170.225;1426.23;62.072;-1059.72;160.717;158.467
1557073572001360890;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572021533904;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572041533192;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572061577157;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572081364812;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572101364441;-1148.37;170.065;1425.68;62.5065;-1056.58;160.86;155.286
1557073572121508588;-1146.74;169.903;1425.01;62.99;-1052.88;160.926;151.53
1557073572141527166;-1146.74;169.903;1425.01;62.99;-1052.88;160.926;151.53
1557073572161574660;-1146.74;169.903;1425.01;62.99;-1052.88;160.926;151.53
1557073572181361101;-1146.74;169.903;1425.01;62.99;-1052.88;160.926;151.53
1557073572201400321;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572221402958;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572241421707;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572261574615;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572281360843;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572301433401;-1144.95;169.736;1424.21;63.437;-1049.73;160.941;148.323
1557073572321509113;-1143.08;169.567;1423.36;63.895;-1045.92;160.927;144.775
1557073572341515072;-1143.08;169.567;1423.36;63.895;-1045.92;160.927;144.775
1557073572361575715;-1143.08;169.567;1423.36;63.895;-1045.92;160.927;144.775
1557073572381382278;-1143.08;169.567;1423.36;63.895;-1045.92;160.927;144.775
1557073572401395466;-1143.08;169.567;1423.36;63.895;-1045.92;160.927;144.775
1557073572421487119;-1141.18;169.401;1422.49;64.3651;-1042.53;160.739;141.236
1557073572441415514;-1141.18;169.401;1422.49;64.3651;-1042.53;160.739;141.236
1557073572461576570;-1141.18;169.401;1422.49;64.3651;-1042.53;160.739;141.236
1557073572481366346;-1141.18;169.401;1422.49;64.3651;-1042.53;160.739;141.236
1557073572501415308;-1141.18;169.401;1422.49;64.3651;-1042.53;160.739;141.236
1557073572521506626;-1139.22;169.237;1421.56;64.8199;-1039.24;160.463;137.429
1557073572541361179;-1139.22;169.237;1421.56;64.8199;-1039.24;160.463;137.429
1557073572561583978;-1139.22;169.237;1421.56;64.8199;-1039.24;160.463;137.429
1557073572581368841;-1139.22;169.237;1421.56;64.8199;-1039.24;160.463;137.429
1557073572601436276;-1137.23;169.077;1420.62;65.3013;-1035.98;160.121;134.385
1557073572621503162;-1137.23;169.077;1420.62;65.3013;-1035.98;160.121;134.385
1557073572641536428;-1137.23;169.077;1420.62;65.3013;-1035.98;160.121;134.385
1557073572661574614;-1137.23;169.077;1420.62;65.3013;-1035.98;160.121;134.385
1557073572681363775;-1137.23;169.077;1420.62;65.3013;-1035.98;160.121;134.385
1557073572701404472;-1135.15;168.914;1419.62;65.7667;-1032.91;159.658;131.096
1557073572721509324;-1135.15;168.914;1419.62;65.7667;-1032.91;159.658;131.096
1557073572741397764;-1135.15;168.914;1419.62;65.7667;-1032.91;159.658;131.096
1557073572761574050;-1135.15;168.914;1419.62;65.7667;-1032.91;159.658;131.096
1557073572781380386;-1135.15;168.914;1419.62;65.7667;-1032.91;159.658;131.096
1557073572801422664;-1132.95;168.742;1418.64;66.1974;-1030.33;159.138;128.014
1557073572821419080;-1132.95;168.742;1418.64;66.1974;-1030.33;159.138;128.014
1557073572841584399;-1132.95;168.742;1418.64;66.1974;-1030.33;159.138;128.014
1557073572861574531;-1132.95;168.742;1418.64;66.1974;-1030.33;159.138;128.014
1557073572881397037;-1132.95;168.742;1418.64;66.1974;-1030.33;159.138;128.014
1557073572901423754;-1130.73;168.56;1417.4;66.7384;-1027.52;158.51;125.016
1557073572921427706;-1130.73;168.56;1417.4;66.7384;-1027.52;158.51;125.016
1557073572941583392;-1130.73;168.56;1417.4;66.7384;-1027.52;158.51;125.016
1557073572961573557;-1130.73;168.56;1417.4;66.7384;-1027.52;158.51;125.016
1557073572981359306;-1130.73;168.56;1417.4;66.7384;-1027.52;158.51;125.016
1557073573001353859;-1128.44;168.381;1416.38;67.1785;-1024.81;157.782;122.059
1557073573021432605;-1128.44;168.381;1416.38;67.1785;-1024.81;157.782;122.059
1557073573041583779;-1128.44;168.381;1416.38;67.1785;-1024.81;157.782;122.059
1557073573061575941;-1128.44;168.381;1416.38;67.1785;-1024.81;157.782;122.059
1557073573081363351;-1128.44;168.381;1416.38;67.1785;-1024.81;157.782;122.059
1557073573101415917;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573121434113;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573141551381;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573161574748;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573181358735;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573201408196;-1126.2;168.212;1415.19;67.7364;-1022.08;156.934;119.242
1557073573221414283;-1124.36;168.083;1414.4;68.2449;-1019.86;156.255;116.638
1557073573241572040;-1124.36;168.083;1414.4;68.2449;-1019.86;156.255;116.638
1557073573261572700;-1124.36;168.083;1414.4;68.2449;-1019.86;156.255;116.638
1557073573281353955;-1124.36;168.083;1414.4;68.2449;-1019.86;156.255;116.638
1557073573301502172;-1122.99;168.017;1413.96;68.715;-1018.16;155.741;114.803
1557073573321358522;-1122.99;168.017;1413.96;68.715;-1018.16;155.741;114.803
1557073573341576237;-1122.99;168.017;1413.96;68.715;-1018.16;155.741;114.803
1557073573361579852;-1122.99;168.017;1413.96;68.715;-1018.16;155.741;114.803
1557073573381391283;-1122.99;168.017;1413.96;68.715;-1018.16;155.741;114.803
1557073573401409682;-1122.07;168.001;1413.79;69.2895;-1016.41;155.249;112.999
1557073573421356232;-1122.07;168.001;1413.79;69.2895;-1016.41;155.249;112.999
1557073573441423750;-1122.07;168.001;1413.79;69.2895;-1016.41;155.249;112.999
1557073573461572603;-1122.07;168.001;1413.79;69.2895;-1016.41;155.249;112.999
1557073573481356244;-1122.07;168.001;1413.79;69.2895;-1016.41;155.249;112.999
1557073573501512326;-1121.58;168.012;1413.83;69.7655;-1014.81;154.879;111.405
1557073573521353684;-1121.58;168.012;1413.83;69.7655;-1014.81;154.879;111.405
1557073573541580341;-1121.58;168.012;1413.83;69.7655;-1014.81;154.879;111.405
1557073573561566850;-1121.58;168.012;1413.83;69.7655;-1014.81;154.879;111.405
1557073573581430258;-1121.58;168.012;1413.83;69.7655;-1014.81;154.879;111.405
1557073573601514051;-1121.42;168.051;1414.09;70.2926;-1013.36;154.608;110.021
1557073573621358077;-1121.42;168.051;1414.09;70.2926;-1013.36;154.608;110.021
1557073573641542493;-1121.42;168.051;1414.09;70.2926;-1013.36;154.608;110.021
1557073573661566339;-1121.42;168.051;1414.09;70.2926;-1013.36;154.608;110.021
1557073573681401550;-1121.42;168.051;1414.09;70.2926;-1013.36;154.608;110.021
1557073573701503437;-1121.45;168.143;1414.65;70.8206;-1012.01;154.373;108.786
1557073573721353895;-1121.45;168.143;1414.65;70.8206;-1012.01;154.373;108.786
1557073573741575561;-1121.45;168.143;1414.65;70.8206;-1012.01;154.373;108.786
1557073573761562561;-1121.45;168.143;1414.65;70.8206;-1012.01;154.373;108.786
1557073573781416112;-1121.45;168.143;1414.65;70.8206;-1012.01;154.373;108.786
1557073573801358913;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573821423975;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573841576937;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573861555833;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573881424304;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573901549463;-1121.7;168.303;1415.41;71.3686;-1010.68;154.17;107.564
1557073573921507051;-1122.21;168.471;1416.37;71.9728;-1009.22;154.025;106.273
1557073573941574663;-1122.21;168.471;1416.37;71.9728;-1009.22;154.025;106.273
1557073573961549490;-1122.21;168.471;1416.37;71.9728;-1009.22;154.025;106.273
1557073573981380576;-1122.21;168.471;1416.37;71.9728;-1009.22;154.025;106.273
1557073574001427874;-1122.88;168.673;1417.36;72.5297;-1008.03;153.911;105.291
1557073574021493195;-1122.88;168.673;1417.36;72.5297;-1008.03;153.911;105.291
1557073574041576016;-1122.88;168.673;1417.36;72.5297;-1008.03;153.911;105.291
1557073574061549327;-1122.88;168.673;1417.36;72.5297;-1008.03;153.911;105.291
1557073574081361873;-1122.88;168.673;1417.36;72.5297;-1008.03;153.911;105.291
1557073574101435230;-1123.64;168.874;1418.43;73.0902;-1006.62;153.812;104.191
1557073574121428657;-1123.64;168.874;1418.43;73.0902;-1006.62;153.812;104.191
1557073574141528385;-1123.64;168.874;1418.43;73.0902;-1006.62;153.812;104.191
1557073574161544816;-1123.64;168.874;1418.43;73.0902;-1006.62;153.812;104.191
1557073574181357777;-1123.64;168.874;1418.43;73.0902;-1006.62;153.812;104.191
1557073574201505828;-1124.51;169.092;1419.59;73.6709;-1005.49;153.701;103.08
1557073574221444477;-1124.51;169.092;1419.59;73.6709;-1005.49;153.701;103.08
1557073574241576204;-1124.51;169.092;1419.59;73.6709;-1005.49;153.701;103.08
1557073574261540697;-1124.51;169.092;1419.59;73.6709;-1005.49;153.701;103.08
1557073574281360468;-1124.51;169.092;1419.59;73.6709;-1005.49;153.701;103.08
1557073574301434644;-1125.45;169.304;1420.77;74.1722;-1004.25;153.65;102.06
1557073574321417857;-1125.45;169.304;1420.77;74.1722;-1004.25;153.65;102.06
1557073574341573352;-1125.45;169.304;1420.77;74.1722;-1004.25;153.65;102.06
1557073574361533515;-1125.45;169.304;1420.77;74.1722;-1004.25;153.65;102.06
1557073574381419615;-1125.45;169.304;1420.77;74.1722;-1004.25;153.65;102.06
1557073574401368476;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574421432669;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574441575154;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574461531036;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574481421990;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574501403437;-1126.42;169.525;1421.87;74.758;-1003;153.551;100.994
1557073574521419373;-1127.45;169.744;1423.28;75.4024;-1001.67;153.443;99.9786
1557073574541574486;-1127.45;169.744;1423.28;75.4024;-1001.67;153.443;99.9786
1557073574561525055;-1127.45;169.744;1423.28;75.4024;-1001.67;153.443;99.9786
1557073574581417989;-1127.45;169.744;1423.28;75.4024;-1001.67;153.443;99.9786
1557073574601434534;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574621435310;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574641510760;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574661508332;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574681363075;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574701400590;-1128.5;169.964;1424.55;75.9888;-1000.47;153.349;98.9475
1557073574721357208;-1129.59;170.177;1425.89;76.5886;-999.277;153.225;97.9462
1557073574741586214;-1129.59;170.177;1425.89;76.5886;-999.277;153.225;97.9462
1557073574761493537;-1129.59;170.177;1425.89;76.5886;-999.277;153.225;97.9462
1557073574781370763;-1129.59;170.177;1425.89;76.5886;-999.277;153.225;97.9462
1557073574801426456;-1129.59;170.177;1425.89;76.5886;-999.277;153.225;97.9462
1557073574821367067;-1130.69;170.382;1427.23;77.1811;-998.08;153.122;96.7871
1557073574841573800;-1130.69;170.382;1427.23;77.1811;-998.08;153.122;96.7871
1557073574861393052;-1130.69;170.382;1427.23;77.1811;-998.08;153.122;96.7871
1557073574881354162;-1130.69;170.382;1427.23;77.1811;-998.08;153.122;96.7871
1557073574901417092;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073574921430830;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073574941568489;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073574961584851;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073574981356523;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073575001512355;-1131.8;170.593;1428.58;77.734;-997.003;152.99;95.8783
1557073575021422508;-1132.94;170.801;1429.95;78.417;-995.708;152.805;94.8198
1557073575041567050;-1132.94;170.801;1429.95;78.417;-995.708;152.805;94.8198
1557073575061579291;-1132.94;170.801;1429.95;78.417;-995.708;152.805;94.8198
1557073575081416119;-1132.94;170.801;1429.95;78.417;-995.708;152.805;94.8198
1557073575101494870;-1132.94;170.801;1429.95;78.417;-995.708;152.805;94.8198
1557073575121499056;-1134.07;171.008;1431.32;79.031;-994.565;152.612;93.823
1557073575141560704;-1134.07;171.008;1431.32;79.031;-994.565;152.612;93.823
1557073575161567658;-1134.07;171.008;1431.32;79.031;-994.565;152.612;93.823
1557073575181423819;-1134.07;171.008;1431.32;79.031;-994.565;152.612;93.823
1557073575201431862;-1134.07;171.008;1431.32;79.031;-994.565;152.612;93.823
1557073575221500494;-1135.2;171.22;1432.69;79.6517;-993.427;152.427;92.7361
1557073575241555753;-1135.2;171.22;1432.69;79.6517;-993.427;152.427;92.7361
1557073575261574013;-1135.2;171.22;1432.69;79.6517;-993.427;152.427;92.7361
1557073575281369952;-1135.2;171.22;1432.69;79.6517;-993.427;152.427;92.7361
1557073575301443670;-1136.3;171.423;1434.03;80.2904;-992.321;152.267;91.8317
1557073575321509652;-1136.3;171.423;1434.03;80.2904;-992.321;152.267;91.8317
1557073575341560529;-1136.3;171.423;1434.03;80.2904;-992.321;152.267;91.8317
1557073575361505279;-1136.3;171.423;1434.03;80.2904;-992.321;152.267;91.8317
1557073575381357423;-1136.3;171.423;1434.03;80.2904;-992.321;152.267;91.8317
1557073575401519552;-1137.41;171.632;1435.43;80.933;-991.232;151.992;90.8627
1557073575421431038;-1137.41;171.632;1435.43;80.933;-991.232;151.992;90.8627
1557073575441550101;-1137.41;171.632;1435.43;80.933;-991.232;151.992;90.8627
1557073575461572218;-1137.41;171.632;1435.43;80.933;-991.232;151.992;90.8627
1557073575481355959;-1137.41;171.632;1435.43;80.933;-991.232;151.992;90.8627
1557073575501502853;-1138.52;171.83;1436.79;81.5802;-990.247;151.758;89.8744
1557073575521430837;-1138.52;171.83;1436.79;81.5802;-990.247;151.758;89.8744
1557073575541559546;-1138.52;171.83;1436.79;81.5802;-990.247;151.758;89.8744
1557073575561564572;-1138.52;171.83;1436.79;81.5802;-990.247;151.758;89.8744
1557073575581359253;-1138.52;171.83;1436.79;81.5802;-990.247;151.758;89.8744
1557073575601425255;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575621424317;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575641541928;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575661562383;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575681363126;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575701423196;-1139.6;172.037;1438.15;82.1697;-989.208;151.503;88.9071
1557073575721499349;-1140.67;172.229;1439.49;82.8865;-988.093;151.238;87.8585
1557073575741536559;-1140.67;172.229;1439.49;82.8865;-988.093;151.238;87.8585
1557073575761558618;-1140.67;172.229;1439.49;82.8865;-988.093;151.238;87.8585
1557073575781359788;-1140.67;172.229;1439.49;82.8865;-988.093;151.238;87.8585
1557073575801512954;-1141.7;172.432;1440.81;83.5577;-987.19;150.945;86.9967
1557073575821513210;-1141.7;172.432;1440.81;83.5577;-987.19;150.945;86.9967
1557073575841532102;-1141.7;172.432;1440.81;83.5577;-987.19;150.945;86.9967
1557073575861555508;-1141.7;172.432;1440.81;83.5577;-987.19;150.945;86.9967
1557073575881421551;-1141.7;172.432;1440.81;83.5577;-987.19;150.945;86.9967
1557073575901416805;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073575921425153;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073575941537567;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073575961551261;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073575981423500;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073576001577057;-1142.72;172.608;1441.99;84.1553;-986.238;150.619;86.0986
1557073576021506686;-1143.71;172.835;1443.46;84.9158;-985.206;150.193;85.1104
1557073576041419698;-1143.71;172.835;1443.46;84.9158;-985.206;150.193;85.1104
1557073576061493370;-1143.71;172.835;1443.46;84.9158;-985.206;150.193;85.1104
1557073576081431558;-1143.71;172.835;1443.46;84.9158;-985.206;150.193;85.1104
1557073576101507732;-1144.69;173.042;1444.74;85.6037;-984.323;149.873;84.351
1557073576121506119;-1144.69;173.042;1444.74;85.6037;-984.323;149.873;84.351
1557073576141417460;-1144.69;173.042;1444.74;85.6037;-984.323;149.873;84.351
1557073576161545643;-1144.69;173.042;1444.74;85.6037;-984.323;149.873;84.351
1557073576181357219;-1144.69;173.042;1444.74;85.6037;-984.323;149.873;84.351
1557073576201413554;-1145.64;173.25;1445.91;86.2155;-983.548;149.533;83.4381
1557073576221427826;-1145.64;173.25;1445.91;86.2155;-983.548;149.533;83.4381
1557073576241402353;-1145.64;173.25;1445.91;86.2155;-983.548;149.533;83.4381
1557073576261542188;-1145.64;173.25;1445.91;86.2155;-983.548;149.533;83.4381
1557073576281358409;-1145.64;173.25;1445.91;86.2155;-983.548;149.533;83.4381
1557073576301416836;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576321413477;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576341375927;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576361534758;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576381368676;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576401415486;-1146.54;173.482;1447.2;86.8612;-982.903;149.045;82.8195
1557073576421416200;-1147.44;173.734;1448.69;87.5064;-982.299;148.539;82.2784
1557073576441584022;-1147.44;173.734;1448.69;87.5064;-982.299;148.539;82.2784
1557073576461528110;-1147.44;173.734;1448.69;87.5064;-982.299;148.539;82.2784
1557073576481368173;-1147.44;173.734;1448.69;87.5064;-982.299;148.539;82.2784
1557073576501504603;-1147.44;173.734;1448.69;87.5064;-982.299;148.539;82.2784
1557073576521561580;-1148.31;173.978;1450;88.101;-981.825;148.034;81.7298
1557073576541572749;-1148.31;173.978;1450;88.101;-981.825;148.034;81.7298
1557073576561527088;-1148.31;173.978;1450;88.101;-981.825;148.034;81.7298
1557073576581369640;-1148.31;173.978;1450;88.101;-981.825;148.034;81.7298
1557073576601437210;-1149.13;174.248;1451.32;88.6368;-981.43;147.504;81.3243
1557073576621431346;-1149.13;174.248;1451.32;88.6368;-981.43;147.504;81.3243
1557073576641571072;-1149.13;174.248;1451.32;88.6368;-981.43;147.504;81.3243
1557073576661510473;-1149.13;174.248;1451.32;88.6368;-981.43;147.504;81.3243
1557073576681363444;-1149.13;174.248;1451.32;88.6368;-981.43;147.504;81.3243
1557073576701426130;-1149.92;174.511;1452.49;89.2491;-980.995;146.949;80.8323
1557073576721421589;-1149.92;174.511;1452.49;89.2491;-980.995;146.949;80.8323
1557073576741584465;-1149.92;174.511;1452.49;89.2491;-980.995;146.949;80.8323
1557073576761505012;-1149.92;174.511;1452.49;89.2491;-980.995;146.949;80.8323
1557073576781362036;-1149.92;174.511;1452.49;89.2491;-980.995;146.949;80.8323
1557073576801404720;-1150.66;174.781;1453.88;89.8599;-980.611;146.39;80.3736
1557073576821423049;-1150.66;174.781;1453.88;89.8599;-980.611;146.39;80.3736
1557073576841586401;-1150.66;174.781;1453.88;89.8599;-980.611;146.39;80.3736
1557073576861472904;-1150.66;174.781;1453.88;89.8599;-980.611;146.39;80.3736
1557073576881360063;-1150.66;174.781;1453.88;89.8599;-980.611;146.39;80.3736
1557073576901427996;-1151.33;175.054;1454.97;90.4843;-980.298;145.772;79.9617
1557073576921365101;-1151.33;175.054;1454.97;90.4843;-980.298;145.772;79.9617
1557073576941571811;-1151.33;175.054;1454.97;90.4843;-980.298;145.772;79.9617
1557073576961579226;-1151.33;175.054;1454.97;90.4843;-980.298;145.772;79.9617
1557073576981360589;-1151.33;175.054;1454.97;90.4843;-980.298;145.772;79.9617
1557073577001416718;-1151.94;175.338;1456.15;91.1146;-979.995;145.157;79.5652
1557073577021424307;-1151.94;175.338;1456.15;91.1146;-979.995;145.157;79.5652
1557073577041569487;-1151.94;175.338;1456.15;91.1146;-979.995;145.157;79.5652
1557073577061575142;-1151.94;175.338;1456.15;91.1146;-979.995;145.157;79.5652
1557073577081367460;-1151.94;175.338;1456.15;91.1146;-979.995;145.157;79.5652
1557073577101508203;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577121422023;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577141594140;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577161574889;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577181415515;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577201509714;-1152.48;175.594;1457.29;91.7449;-979.743;144.523;79.1654
1557073577221422366;-1152.96;175.917;1458.47;92.4487;-979.47;143.804;78.7675
1557073577241584343;-1152.96;175.917;1458.47;92.4487;-979.47;143.804;78.7675
1557073577261572206;-1152.96;175.917;1458.47;92.4487;-979.47;143.804;78.7675
1557073577281360520;-1152.96;175.917;1458.47;92.4487;-979.47;143.804;78.7675
1557073577301423662;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577321422767;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577341578206;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577361578155;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577381355700;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577401573120;-1153.36;176.226;1459.49;93.0283;-979.277;143.22;78.3912
1557073577421359281;-1153.71;176.554;1460.46;93.7578;-979.084;142.46;78.0412
1557073577441557305;-1153.71;176.554;1460.46;93.7578;-979.084;142.46;78.0412
1557073577461572472;-1153.71;176.554;1460.46;93.7578;-979.084;142.46;78.0412
1557073577481358788;-1153.71;176.554;1460.46;93.7578;-979.084;142.46;78.0412
1557073577501501896;-1153.99;176.885;1461.29;94.3504;-978.972;141.847;77.6306
1557073577521358635;-1153.99;176.885;1461.29;94.3504;-978.972;141.847;77.6306
1557073577541575957;-1153.99;176.885;1461.29;94.3504;-978.972;141.847;77.6306
1557073577561576204;-1153.99;176.885;1461.29;94.3504;-978.972;141.847;77.6306
1557073577581355312;-1153.99;176.885;1461.29;94.3504;-978.972;141.847;77.6306
1557073577601404569;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577621413886;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577641573420;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577661581747;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577681380955;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577701508120;-1154.21;177.225;1462.28;95.0936;-978.867;141.123;77.2811
1557073577721506614;-1154.39;177.574;1463.13;95.7853;-978.807;140.387;76.9503
1557073577741578103;-1154.39;177.574;1463.13;95.7853;-978.807;140.387;76.9503
1557073577761404410;-1154.39;177.574;1463.13;95.7853;-978.807;140.387;76.9503
1557073577781354073;-1154.39;177.574;1463.13;95.7853;-978.807;140.387;76.9503
1557073577801357210;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
1557073577821509210;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
1557073577841551133;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
1557073577861565782;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
1557073577881366289;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
1557073577901506100;-1154.52;177.891;1463.9;96.4014;-978.786;139.668;76.6263
