time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1560339617190961483;0.995353;-0.000615614;-0.00495877;-0.0961628;-0.438912;3.31434;0.0990113;
1560339617207620793;0.995365;-0.000338587;-0.0053302;-0.0960165;-0.439171;3.31277;0.0990066;
1560339617215963393;0.995366;-7.74295e-06;-0.00622522;-0.0959596;-0.439318;3.31199;0.0990179;
1560339617224317358;0.995385;-0.000440213;-0.00512234;-0.0958291;-0.43951;3.31116;0.0990193;
1560339617232694013;0.995401;-0.000389671;-0.0051772;-0.09566;-0.439652;3.31036;0.0990164;
1560339617240981324;0.995393;-6.81983e-05;-0.00604696;-0.0956864;-0.439819;3.3096;0.0990161;
1560339617257640303;0.995414;-0.000141077;-0.00570893;-0.0954878;-0.440202;3.30801;0.0990214;
1560339617266002276;0.995438;-0.000162735;-0.00560032;-0.0952442;-0.44037;3.30719;0.0990226;
1560339617274278557;0.995456;-0.000258545;-0.00559152;-0.0950589;-0.44055;3.3064;0.0990124;
1560339617282615966;0.995462;-0.000198468;-0.00566351;-0.0949951;-0.440718;3.3056;0.0990216;
1560339617290923482;0.995483;-0.000550817;-0.00483166;-0.094812;-0.440881;3.30478;0.0990297;
1560339617307612867;0.995517;-0.000694176;-0.00478923;-0.0944629;-0.441199;3.3032;0.0990484;
1560339617315952814;0.995528;-0.00060989;-0.0047733;-0.0943398;-0.441361;3.30241;0.0990291;
1560339617324229794;0.995539;-0.000614268;-0.00460802;-0.0942321;-0.4415;3.30163;0.0990212;
1560339617332618970;0.995501;-0.000474751;-0.00558634;-0.094583;-0.441688;3.30083;0.0991048;
1560339617340971098;0.995521;-0.000761819;-0.00466966;-0.0944183;-0.441836;3.29996;0.0991178;
1560339617357641952;0.995552;-0.00074414;-0.00434151;-0.094109;-0.442121;3.29833;0.0990976;
1560339617365986772;0.995559;-0.000761688;-0.0043719;-0.0940367;-0.442296;3.29751;0.099093;
1560339617374243663;0.995565;-0.000827934;-0.0042824;-0.0939746;-0.442484;3.29672;0.0990903;
1560339617382562929;0.995576;-0.000969599;-0.00412236;-0.0938629;-0.442677;3.29594;0.0990955;
1560339617390851271;0.995593;-0.00105478;-0.00397592;-0.093687;-0.442862;3.29514;0.0990839;
1560339617407569867;0.995626;-0.000855311;-0.00470665;-0.0933009;-0.443226;3.29357;0.0990732;
1560339617415929985;0.995625;-0.000640046;-0.00554116;-0.093273;-0.443411;3.29281;0.0990943;
1560339617424231609;0.995632;-0.000762634;-0.00536779;-0.0932117;-0.443611;3.29201;0.0991164;
1560339617432557089;0.995665;-0.000940115;-0.00486542;-0.092876;-0.443757;3.29116;0.0991175;
1560339617440858123;0.995648;-0.00128738;-0.00419002;-0.0930898;-0.443979;3.29038;0.0991271;
1560339617457585193;0.995663;-0.00135632;-0.00356171;-0.0929501;-0.444279;3.28876;0.0990925;
1560339617465915969;0.995673;-0.00141085;-0.00298797;-0.092865;-0.444422;3.28795;0.0990845;
1560339617474275163;0.995682;-0.00147961;-0.00279861;-0.0927736;-0.44458;3.28716;0.099082;
1560339617482549934;0.995686;-0.00148836;-0.00277705;-0.092735;-0.444739;3.28635;0.0990762;
1560339617490865471;0.995697;-0.00146167;-0.0029216;-0.0926074;-0.444899;3.28555;0.0990806;
1560339617507577669;0.995711;-0.00183986;-0.00222339;-0.0924716;-0.445306;3.28387;0.0990991;
1560339617515859897;0.99572;-0.00189183;-0.0019752;-0.0923842;-0.445466;3.28307;0.0990895;
1560339617524249330;0.995727;-0.0018201;-0.00208749;-0.0923031;-0.445631;3.28227;0.0990959;
1560339617532579559;0.995744;-0.00182619;-0.00213999;-0.0921158;-0.445819;3.28148;0.0990987;
1560339617540871134;0.995757;-0.00183316;-0.00222422;-0.0919803;-0.446;3.28068;0.0991181;
1560339617557587254;0.995782;-0.00186662;-0.00205464;-0.0917036;-0.446315;3.27911;0.0991254;
1560339617565916081;0.995792;-0.00193549;-0.00195873;-0.0916027;-0.446483;3.27832;0.0991257;
1560339617574208820;0.995801;-0.00210561;-0.0018618;-0.0915039;-0.446646;3.27754;0.0991268;
1560339617582584832;0.995811;-0.0021228;-0.00195259;-0.0913871;-0.446797;3.27675;0.0991405;
1560339617590843596;0.995826;-0.00211151;-0.00175646;-0.0912288;-0.446953;3.27594;0.0991334;
1560339617607598656;0.995854;-0.00186974;-0.00225866;-0.0909184;-0.447219;3.27434;0.0991266;
1560339617615914603;0.995858;-0.00192076;-0.0021218;-0.090882;-0.447386;3.27353;0.0991347;
1560339617624291852;0.99586;-0.00197274;-0.00203417;-0.0908603;-0.44758;3.27271;0.0991391;
1560339617632586578;0.995877;-0.00177602;-0.00233703;-0.0906662;-0.447746;3.27187;0.0991525;
1560339617640871506;0.995879;-0.0016805;-0.00254405;-0.0906424;-0.447941;3.27104;0.0991379;
1560339617657589396;0.995906;-0.0016842;-0.00231102;-0.0903491;-0.448311;3.26941;0.0991419;
1560339617665940423;0.995922;-0.00183882;-0.00210003;-0.09018;-0.448484;3.26861;0.0991513;
1560339617674270336;0.995927;-0.00210847;-0.00166136;-0.0901255;-0.448708;3.2678;0.0991548;
1560339617682569709;0.995962;-0.00190821;-0.00205767;-0.0897332;-0.448847;3.26703;0.0991587;
1560339617690887022;0.995969;-0.00202944;-0.00199204;-0.08965;-0.449014;3.26625;0.0991515;
1560339617707543130;0.995972;-0.00242202;-0.00157061;-0.0896219;-0.44938;3.26467;0.0991595;
1560339617715901404;0.995978;-0.00236813;-0.00154483;-0.0895496;-0.449515;3.26387;0.0991642;
1560339617724235569;0.995984;-0.00222435;-0.00173222;-0.0894888;-0.449651;3.26306;0.0991715;
1560339617732551472;0.995989;-0.00224893;-0.00169497;-0.0894318;-0.449783;3.26223;0.0991682;
1560339617740874632;0.996004;-0.00215287;-0.00166146;-0.0892706;-0.449943;3.26141;0.0991713;
1560339617757564767;0.995971;-0.00139745;-0.00373334;-0.0895877;-0.450478;3.25957;0.099189;
1560339617765941704;0.995979;-0.00131093;-0.0036288;-0.0894997;-0.45067;3.25877;0.0991949;
1560339617774234312;0.995988;-0.00126723;-0.00379573;-0.0893967;-0.45086;3.25794;0.0992072;
1560339617782575272;0.996004;-0.00132985;-0.00356963;-0.0892283;-0.451026;3.25713;0.0991934;
1560339617790970968;0.996025;-0.00138336;-0.00348226;-0.0889916;-0.451199;3.25632;0.099185;
1560339617799228330;0.996041;-0.00133118;-0.00374841;-0.0888013;-0.451368;3.25551;0.0991766;
1560339617815892733;0.996053;-0.00131264;-0.00395624;-0.0886587;-0.451694;3.25393;0.0991998;
1560339617824268873;0.996062;-0.00138501;-0.00386786;-0.0885602;-0.451875;3.25313;0.0992191;
1560339617832611481;0.996087;-0.00136255;-0.00409932;-0.0882703;-0.452023;3.25232;0.0992175;
1560339617840872411;0.996092;-0.00136704;-0.00418923;-0.0882168;-0.452185;3.25154;0.099208;
1560339617857630894;0.996107;-0.00147046;-0.00362775;-0.0880641;-0.452496;3.24991;0.0992041;
1560339617865964513;0.996121;-0.0014638;-0.00331028;-0.0879186;-0.452647;3.24906;0.0991903;
1560339617874234974;0.996132;-0.00130691;-0.00328479;-0.087794;-0.452815;3.24821;0.0991789;
1560339617882596934;0.996141;-0.00123376;-0.0032136;-0.0876992;-0.452987;3.24738;0.0991459;
1560339617890964677;0.996148;-0.00111646;-0.00311146;-0.0876255;-0.453152;3.24651;0.0991167;
1560339617907539174;0.996162;-0.000924798;-0.00349875;-0.0874557;-0.453506;3.24481;0.0990863;
1560339617915848083;0.996177;-0.000915853;-0.00343925;-0.0872816;-0.453662;3.24397;0.0990733;
1560339617924180513;0.996188;-0.000863465;-0.00359631;-0.0871574;-0.453825;3.24314;0.0990745;
1560339617932528352;0.996195;-0.000791295;-0.00364673;-0.0870757;-0.454002;3.24233;0.0990915;
1560339617940826799;0.996203;-0.000921349;-0.00359352;-0.0869813;-0.454178;3.24152;0.0990945;
1560339617957529045;0.996213;-0.000911625;-0.00338857;-0.0868728;-0.454482;3.24001;0.0990712;
1560339617965879777;0.996227;-0.00097635;-0.00328586;-0.0867236;-0.45462;3.23929;0.099066;
1560339617974051891;0.996233;-0.00102461;-0.00318022;-0.0866527;-0.454748;3.23856;0.0990815;
1560339617982539718;0.996242;-0.00110627;-0.00316003;-0.0865539;-0.45488;3.23783;0.0990981;
1560339617990828473;0.996248;-0.00111198;-0.00304773;-0.0864779;-0.455026;3.23711;0.0990923;
1560339618007558224;0.996248;-0.000509662;-0.00435651;-0.0864281;-0.455288;3.23567;0.099058;
1560339618015894883;0.996248;-0.000369825;-0.00450854;-0.0864251;-0.455434;3.23489;0.0990488;
1560339618024225630;0.996257;-0.000337277;-0.00429477;-0.0863313;-0.455594;3.23413;0.0990236;
1560339618032532946;0.996266;-0.000242171;-0.00442325;-0.0862235;-0.455703;3.23335;0.0990177;
1560339618040867208;0.99626;-7.56659e-05;-0.00463975;-0.0862784;-0.455863;3.23261;0.0990051;
1560339618049222475;0.996268;-6.4897e-05;-0.00461349;-0.0861905;-0.456007;3.23189;0.099017;
1560339618065904355;0.996266;0.000163874;-0.00500516;-0.086192;-0.45625;3.23052;0.0990361;
1560339618074220285;0.996307;-0.000617449;-0.00314022;-0.0857977;-0.456377;3.22981;0.0990109;
1560339618082550632;0.996304;-0.000573154;-0.00313119;-0.0858383;-0.456467;3.22916;0.0990194;
1560339618090725114;0.996358;-0.000464414;-0.00319851;-0.0852114;-0.456727;3.22848;0.0990604;
1560339618107531534;0.996372;-0.000545499;-0.00399533;-0.0850098;-0.457025;3.22728;0.0990455;
1560339618115884844;0.996381;-0.000618312;-0.00399165;-0.0849062;-0.457158;3.22663;0.0990402;
1560339618124152469;0.996386;-0.00061992;-0.00397299;-0.0848437;-0.457284;3.22598;0.0990416;
1560339618132519665;0.996408;-0.000820481;-0.0034931;-0.0846066;-0.457418;3.22528;0.0990481;
1560339618140846859;0.996412;-0.000819324;-0.00340178;-0.0845653;-0.457538;3.22464;0.0990373;
1560339618157509247;0.996415;-0.000430031;-0.00405541;-0.0845043;-0.457822;3.2234;0.0990197;
1560339618165896482;0.996426;-0.000367396;-0.00401276;-0.0843727;-0.457911;3.22279;0.0990125;
1560339618174198581;0.996431;-0.00037812;-0.00394037;-0.08432;-0.458046;3.22219;0.0990026;
1560339618182509490;0.996441;-0.000418767;-0.0039036;-0.0842031;-0.458164;3.22159;0.0989896;
1560339618190820359;0.996467;-0.000605553;-0.00307146;-0.083925;-0.458271;3.22097;0.0989547;
1560339618207540210;0.99646;2.25995e-05;-0.0043302;-0.0839553;-0.458505;3.21983;0.0989399;
1560339618215874185;0.996467;2.54972e-06;-0.00446132;-0.0838607;-0.45862;3.21923;0.0989583;
1560339618224174457;0.996472;-0.000144665;-0.00424286;-0.0838198;-0.458743;3.21866;0.098965;
1560339618232509551;0.996493;-0.000122946;-0.00427947;-0.0835691;-0.458826;3.21805;0.0989655;
1560339618240895653;0.996488;-0.000109907;-0.00433086;-0.0836206;-0.458959;3.2175;0.0989661;
1560339618249168550;0.996495;9.63058e-06;-0.00442878;-0.0835337;-0.459071;3.21691;0.0989422;
1560339618265944005;0.996515;-0.000322818;-0.00385481;-0.0833283;-0.459274;3.21584;0.098948;
1560339618274194494;0.996517;-0.000432587;-0.00361702;-0.0833056;-0.45939;3.21533;0.0989541;
1560339618282539227;0.996528;-0.000437137;-0.00374108;-0.0831789;-0.459489;3.21483;0.098961;
1560339618290836772;0.996535;-0.000554042;-0.00357844;-0.083099;-0.459598;3.21433;0.0989678;
1560339618307530569;0.996553;-0.000606914;-0.00349143;-0.0828781;-0.459805;3.2133;0.0989809;
1560339618315845602;0.996568;-0.000515098;-0.00355243;-0.0827056;-0.45992;3.21277;0.0989755;
1560339618324226776;0.996571;-0.000391975;-0.0038023;-0.082649;-0.460017;3.21224;0.0989736;
1560339618332542488;0.99658;-0.000364087;-0.00384091;-0.0825375;-0.460115;3.2117;0.0989728;
1560339618340860645;0.996589;-0.000381822;-0.00390304;-0.082437;-0.460216;3.2112;0.098966;
1560339618349243497;0.996599;-0.000325777;-0.00398542;-0.0823114;-0.46031;3.21069;0.0989561;
1560339618365872428;0.996624;-0.000159685;-0.00406539;-0.0820054;-0.460528;3.20972;0.0989259;
1560339618374053410;0.99663;-0.000169907;-0.00401269;-0.081928;-0.460643;3.20924;0.0989144;
1560339618382511217;0.996647;-0.000229006;-0.00390675;-0.0817338;-0.460731;3.20875;0.0989119;
1560339618390836063;0.996654;-8.09222e-05;-0.00375018;-0.081654;-0.460837;3.20829;0.0988969;
1560339618407551549;0.996667;0.000342219;-0.00455712;-0.0814537;-0.460993;3.20734;0.0989068;
1560339618415861428;0.996674;0.000353136;-0.00462309;-0.081365;-0.461083;3.20686;0.0989225;
1560339618424210225;0.996679;0.000152642;-0.00434593;-0.0813205;-0.461205;3.2064;0.0989218;
1560339618432495950;0.996701;0.000198762;-0.00439959;-0.0810389;-0.461276;3.20592;0.0989101;
1560339618440905194;0.996704;0.000517974;-0.0049119;-0.0809722;-0.461374;3.20548;0.0989188;
1560339618449213598;0.996714;0.000419719;-0.00474374;-0.0808573;-0.461457;3.20505;0.0989134;
1560339618465850275;0.996735;0.000113711;-0.00409335;-0.0806339;-0.461626;3.2042;0.098924;
1560339618474218323;0.996747;0.000172914;-0.00413798;-0.0804929;-0.461704;3.20379;0.0989235;
1560339618482500638;0.996754;0.000283961;-0.00407708;-0.0804001;-0.461794;3.20339;0.0989502;
1560339618490867417;0.99677;0.000203856;-0.00401321;-0.0802118;-0.461894;3.20298;0.0989483;
1560339618507467217;0.996798;0.000189603;-0.00398068;-0.0798574;-0.462077;3.20219;0.0989731;
1560339618515829420;0.996794;-3.27294e-05;-0.00376808;-0.0799252;-0.46211;3.20179;0.0989216;
1560339618524179692;0.996806;-2.99782e-05;-0.00375631;-0.0797781;-0.462188;3.2014;0.0989167;
1560339618532538035;0.996832;0.000232777;-0.00400054;-0.0794343;-0.462298;3.20102;0.0989788;
1560339618540916713;0.996829;9.11235e-05;-0.00364659;-0.0794894;-0.462386;3.20062;0.0989641;
1560339618549187299;0.996797;0.00019636;-0.00365595;-0.0798943;-0.462459;3.20023;0.0989713;
1560339618565881759;0.996637;0.000622779;-0.00375498;-0.0818607;-0.462448;3.19966;0.0989227;
1560339618574200007;0.996498;0.00098252;-0.00504562;-0.0834611;-0.462298;3.19953;0.0989405;
1560339618582525214;0.996359;0.000374735;-0.00390944;-0.0851684;-0.461994;3.19941;0.0989356;
1560339618590834232;0.99621;0.00019426;-0.003785;-0.0868984;-0.461687;3.19935;0.0989259;
1560339618607492520;0.995875;0.000223664;-0.00417329;-0.0906446;-0.461218;3.19928;0.0988897;
1560339618615845120;0.99571;0.000404244;-0.00444181;-0.0924246;-0.461073;3.1992;0.0988867;
1560339618624193862;0.995536;0.000568213;-0.00472621;-0.0942594;-0.460864;3.19911;0.0988883;
1560339618632547210;0.99535;0.000497369;-0.00422181;-0.0962297;-0.460682;3.199;0.0988846;
1560339618640922084;0.99518;0.000917224;-0.00482782;-0.0979459;-0.460401;3.1989;0.098889;
1560339618657620231;0.994754;0.000830515;-0.00491657;-0.102179;-0.459862;3.19871;0.0989042;
1560339618665788976;0.994549;0.000655364;-0.0046022;-0.104169;-0.459641;3.19866;0.0989124;
1560339618674272942;0.994359;0.000562429;-0.0042843;-0.105979;-0.459411;3.1986;0.098922;
1560339618682612488;0.994159;0.000573381;-0.00430775;-0.107839;-0.459208;3.19856;0.0989356;
1560339618690931464;0.993945;0.000600654;-0.00418158;-0.109793;-0.458981;3.19851;0.0989405;
1560339618699210383;0.993737;0.000685972;-0.00423284;-0.111663;-0.458765;3.19845;0.0989551;
1560339618715906974;0.993257;0.000604355;-0.00448431;-0.115848;-0.458185;3.19829;0.0989772;
1560339618724301343;0.993019;0.000661224;-0.00459138;-0.117863;-0.457929;3.19822;0.0989932;
1560339618732585412;0.992773;0.000646594;-0.00448633;-0.119922;-0.457638;3.19817;0.0989753;
1560339618740836040;0.992529;0.000479802;-0.00435932;-0.121928;-0.457395;3.19813;0.0989771;
1560339618757564119;0.992038;0.000432767;-0.00439555;-0.125862;-0.456948;3.19803;0.0989815;
1560339618765912343;0.991775;0.000346276;-0.00423358;-0.127924;-0.456698;3.19798;0.0989879;
1560339618774233810;0.991514;0.000407947;-0.0039785;-0.129941;-0.456451;3.1979;0.0989619;
1560339618782557497;0.991259;0.00056416;-0.00426664;-0.13186;-0.456187;3.19783;0.0989583;
1560339618790893385;0.990992;0.000613109;-0.00440236;-0.133844;-0.455926;3.19774;0.0989404;
1560339618799238462;0.99073;0.000668144;-0.0045362;-0.135772;-0.455663;3.19767;0.0989505;
1560339618815869966;0.990177;0.000903341;-0.00465871;-0.13974;-0.455197;3.1975;0.098914;
1560339618824243293;0.989882;0.000968124;-0.00506844;-0.141801;-0.454961;3.19742;0.0989317;
1560339618832623615;0.989581;0.000938007;-0.00540633;-0.143874;-0.454708;3.19734;0.0989477;
1560339618840928894;0.989246;0.00100941;-0.00524298;-0.146165;-0.454401;3.19719;0.0989747;
1560339618857646963;0.988674;0.00122712;-0.00556367;-0.149972;-0.453934;3.19704;0.0990163;
1560339618865938499;0.988371;0.00106188;-0.00543934;-0.151959;-0.453692;3.19698;0.0990241;
1560339618874249016;0.988017;0.000534306;-0.00517337;-0.154258;-0.453394;3.19696;0.0989514;
1560339618882564857;0.987723;0.000328189;-0.00466146;-0.156145;-0.45316;3.19688;0.0989626;
1560339618890852676;0.987436;0.000276694;-0.00446289;-0.157955;-0.452926;3.19682;0.098948;
1560339618907556671;0.986815;0.000246723;-0.00410653;-0.161799;-0.452487;3.19668;0.0989479;
1560339618915828182;0.986493;0.000224176;-0.00433931;-0.163743;-0.45226;3.1966;0.0989727;
1560339618924142109;0.98618;0.000179368;-0.00455199;-0.165617;-0.452029;3.19653;0.0990079;
1560339618932513899;0.985861;0.00014655;-0.00458215;-0.167502;-0.451792;3.19646;0.0990164;
1560339618940873307;0.985521;0.000137655;-0.00472322;-0.169486;-0.451545;3.19639;0.0990123;
1560339618957485362;0.984826;0.000315515;-0.00501523;-0.17347;-0.451084;3.19621;0.0990346;
1560339618965870197;0.984451;0.000319677;-0.00483542;-0.175595;-0.450837;3.1961;0.099028;
1560339618974180500;0.984111;0.000347203;-0.00480736;-0.177488;-0.45059;3.19601;0.0990079;
1560339618982513833;0.983742;0.000502409;-0.00445293;-0.17953;-0.450338;3.19592;0.0989678;
1560339618990853325;0.983369;0.000503481;-0.0044168;-0.181566;-0.450092;3.19583;0.0989387;
1560339619007522198;0.982631;0.00040422;-0.00481337;-0.185509;-0.449612;3.19566;0.0989537;
1560339619015874979;0.982277;0.000452015;-0.00458232;-0.187378;-0.449392;3.19559;0.0989249;
1560339619024215576;0.981901;0.000492715;-0.00462991;-0.18934;-0.449159;3.19551;0.0989286;
1560339619032574592;0.981517;0.000533426;-0.00502877;-0.191309;-0.448931;3.19541;0.0989491;
1560339619040716598;0.981107;0.000561038;-0.00571799;-0.193381;-0.448689;3.1953;0.0989928;
1560339619049186298;0.980735;0.000536762;-0.00579982;-0.195254;-0.448452;3.1952;0.0990076;
1560339619065940202;0.979964;0.000424407;-0.00551866;-0.199099;-0.447991;3.19502;0.0990233;
1560339619074252993;0.979548;0.000321779;-0.00541678;-0.201137;-0.447752;3.19494;0.099044;
1560339619082489787;0.979148;0.000318616;-0.00540905;-0.203075;-0.44753;3.19485;0.0990525;
1560339619090860357;0.978741;0.000166976;-0.0050272;-0.205037;-0.447313;3.19475;0.0990644;
1560339619107586789;0.977915;0.000140966;-0.00491595;-0.208945;-0.446836;3.19454;0.099032;
1560339619115807674;0.977487;4.14709e-05;-0.00471928;-0.210944;-0.44663;3.19444;0.0990348;
1560339619124229292;0.977058;5.0079e-05;-0.00485946;-0.212919;-0.446396;3.19433;0.0990571;
1560339619132607871;0.97663;9.25101e-06;-0.00506248;-0.214869;-0.446176;3.19421;0.0990665;
1560339619140894575;0.976184;-4.04279e-05;-0.00504647;-0.216886;-0.445946;3.1941;0.0990414;
1560339619149154642;0.975751;5.41772e-05;-0.00529859;-0.218821;-0.445683;3.19399;0.099029;
1560339619165848258;0.974868;7.60859e-05;-0.0054769;-0.222717;-0.445212;3.19377;0.0989864;
1560339619174212583;0.974406;1.26197e-05;-0.00548823;-0.224727;-0.444992;3.19367;0.0989766;
1560339619182464533;0.973962;-7.95317e-05;-0.00533673;-0.226648;-0.44477;3.19355;0.098971;
1560339619190815983;0.973511;-7.24758e-05;-0.00509811;-0.228584;-0.444533;3.19345;0.098953;
1560339619199144876;0.973041;-5.25489e-05;-0.00486084;-0.23058;-0.444306;3.19334;0.0989283;
1560339619215798257;0.972079;-0.00019446;-0.00526785;-0.234595;-0.443853;3.1931;0.09896;
1560339619224238621;0.97162;-0.00016822;-0.00518442;-0.236491;-0.443616;3.19299;0.0989535;
1560339619232527531;0.971133;-0.000203428;-0.00503743;-0.238486;-0.443381;3.19289;0.0989506;
1560339619240731401;0.970648;-0.000336345;-0.00495885;-0.240452;-0.443128;3.19278;0.0989168;
1560339619249201233;0.970179;-0.000484199;-0.00539122;-0.242331;-0.442916;3.19267;0.098954;
1560339619265913868;0.969144;-0.000749169;-0.0054876;-0.246432;-0.442425;3.19249;0.0989959;
1560339619274158108;0.968643;-0.00086002;-0.00557348;-0.248392;-0.442189;3.19238;0.09901;
1560339619282519728;0.968152;-0.000912722;-0.00540792;-0.250301;-0.441949;3.19226;0.0989954;
1560339619290854963;0.967661;-0.00086009;-0.00540586;-0.252193;-0.441717;3.19214;0.0990053;
1560339619299194991;0.967157;-0.000839934;-0.00545992;-0.25412;-0.441507;3.19201;0.0990031;
1560339619315890316;0.966087;-0.000843099;-0.00548441;-0.258158;-0.441089;3.19174;0.099009;
1560339619324238748;0.965551;-0.000765769;-0.00542668;-0.260155;-0.440868;3.19158;0.0989959;
1560339619332454185;0.965007;-0.0006785;-0.00559936;-0.262165;-0.440642;3.19144;0.0990006;
1560339619340850200;0.964459;-0.000660253;-0.0056914;-0.26417;-0.440403;3.19129;0.0990004;
1560339619357607533;0.963353;-0.000621234;-0.0055606;-0.268177;-0.439941;3.19102;0.0989564;
1560339619365933435;0.962821;-0.000614867;-0.00539629;-0.270085;-0.439728;3.19091;0.0989406;
1560339619374204125;0.962288;-0.000722603;-0.00557977;-0.271976;-0.439525;3.1908;0.0989542;
1560339619382482853;0.96173;-0.000811914;-0.0055973;-0.273941;-0.439321;3.19069;0.0989619;
1560339619390841743;0.961172;-0.000774542;-0.0057325;-0.275888;-0.439121;3.19059;0.0989813;
1560339619407557854;0.960096;-0.000799318;-0.00537459;-0.279618;-0.438683;3.1903;0.0989492;
1560339619415944894;0.959543;-0.000786384;-0.00538742;-0.28151;-0.438471;3.19016;0.0989623;
1560339619424237483;0.958987;-0.000726409;-0.00543078;-0.283396;-0.43828;3.19001;0.0989664;
1560339619432556952;0.958422;-0.000662899;-0.0056173;-0.285299;-0.43809;3.18987;0.099001;
1560339619440887518;0.957841;-0.000714201;-0.00548127;-0.287245;-0.437892;3.18971;0.0990056;
1560339619457563614;0.956649;-0.000775271;-0.00551544;-0.291191;-0.437465;3.1894;0.099029;
1560339619465961662;0.956047;-0.000752876;-0.00551771;-0.293162;-0.437247;3.18924;0.0990383;
1560339619474248510;0.955455;-0.000713813;-0.00547433;-0.295086;-0.437033;3.18909;0.0990355;
1560339619482399380;0.954833;-0.000750416;-0.00564455;-0.297087;-0.436831;3.18894;0.0990332;
1560339619490860665;0.954237;-0.000729451;-0.0054887;-0.298999;-0.436624;3.1888;0.0990282;
1560339619507606863;0.953033;-0.000729085;-0.00550305;-0.302816;-0.436216;3.1885;0.0990271;
1560339619515946753;0.952402;-0.000667973;-0.00569254;-0.30479;-0.436023;3.18834;0.0990432;
1560339619524147812;0.951735;-0.000747164;-0.00572157;-0.306868;-0.435784;3.18818;0.0990223;
1560339619532492709;0.951101;-0.000703124;-0.00562694;-0.308828;-0.435576;3.18801;0.0990074;
1560339619549144869;0.949868;-0.000604678;-0.00576185;-0.312599;-0.435196;3.1877;0.0990073;
1560339619557558455;0.949239;-0.000600665;-0.00548347;-0.314507;-0.435006;3.18755;0.0990008;
1560339619565859625;0.9486;-0.000636785;-0.00535121;-0.316432;-0.434806;3.1874;0.0990101;
1560339619574224120;0.947951;-0.000714217;-0.00526815;-0.318371;-0.434612;3.18725;0.0990176;
1560339619582548882;0.947328;-0.000871158;-0.00544112;-0.320218;-0.434388;3.18716;0.0990478;
1560339619599214346;0.946001;-0.000702416;-0.00536027;-0.324119;-0.433952;3.18688;0.0990533;
1560339619607614559;0.945363;-0.000754764;-0.00538258;-0.325974;-0.433759;3.18674;0.099045;
1560339619615893825;0.944708;-0.000820212;-0.00582896;-0.327861;-0.433592;3.1866;0.0990838;
1560339619624182351;0.944093;-0.00114045;-0.00611089;-0.32962;-0.433441;3.18643;0.0990884;
1560339619632534074;0.943427;-0.00127506;-0.00574471;-0.331529;-0.433263;3.18631;0.099104;
1560339619640941120;0.942779;-0.00128296;-0.00617674;-0.333358;-0.43305;3.18616;0.0991317;
1560339619657553047;0.941437;-0.00135711;-0.00605063;-0.337132;-0.432637;3.18584;0.0991213;
1560339619665882202;0.940739;-0.0014606;-0.00619624;-0.339071;-0.432432;3.18569;0.0991135;
1560339619674211583;0.940038;-0.00143435;-0.00634459;-0.341009;-0.432239;3.18552;0.0991227;
1560339619682527045;0.939374;-0.00142074;-0.00625551;-0.342835;-0.432054;3.18535;0.0991069;
1560339619690859353;0.938647;-0.00142826;-0.00634036;-0.344819;-0.431876;3.18519;0.0990975;
1560339619707534981;0.937261;-0.0014174;-0.00639622;-0.348567;-0.431519;3.18485;0.0990707;
1560339619715962521;0.936583;-0.00144921;-0.00647057;-0.350383;-0.431339;3.18469;0.0990473;
1560339619724039686;0.935879;-0.00141808;-0.0066222;-0.352255;-0.431162;3.18453;0.0990699;
1560339619732520957;0.935162;-0.00144159;-0.00661419;-0.354155;-0.43098;3.18438;0.0990841;
1560339619740852035;0.934505;-0.00155634;-0.00658661;-0.355886;-0.430821;3.18423;0.0990883;
1560339619757535202;0.932908;-0.00149544;-0.00675392;-0.360048;-0.430322;3.18392;0.09917;
1560339619765960436;0.932226;-0.00151186;-0.00651156;-0.361814;-0.430115;3.18378;0.0991267;
1560339619774202867;0.931523;-0.00141;-0.00627017;-0.363626;-0.429939;3.18365;0.0991034;
1560339619782380629;0.930787;-0.00147385;-0.00619772;-0.365506;-0.429786;3.18349;0.0991156;
1560339619790888881;0.930063;-0.00160044;-0.00612617;-0.367346;-0.429622;3.18333;0.0991316;
1560339619807559998;0.928602;-0.00163917;-0.00631328;-0.371019;-0.429186;3.18299;0.0991331;
1560339619815897968;0.927859;-0.00171019;-0.00630718;-0.372874;-0.428979;3.18282;0.0991373;
1560339619824216918;0.926808;-0.00228804;-0.00623173;-0.375477;-0.428703;3.18248;0.0990571;
1560339619832553823;0.926025;-0.00247344;-0.00656719;-0.377397;-0.428558;3.18232;0.0990951;
1560339619840842209;0.925291;-0.00252127;-0.00670802;-0.379191;-0.428394;3.18215;0.0991202;
1560339619857550303;0.923786;-0.00253193;-0.00687246;-0.382839;-0.428051;3.1818;0.0991128;
1560339619865899931;0.922972;-0.00258453;-0.00631263;-0.384806;-0.427812;3.18159;0.0990779;
1560339619874215245;0.922224;-0.00252234;-0.00661799;-0.386591;-0.427642;3.18141;0.0990615;
1560339619882539450;0.921448;-0.00255181;-0.00659627;-0.388436;-0.427491;3.18121;0.0990534;
1560339619890858345;0.920683;-0.00252179;-0.00624761;-0.390254;-0.427325;3.18104;0.0990406;
1560339619907552253;0.919113;-0.00238376;-0.00634826;-0.393936;-0.427013;3.18067;0.0990257;
