time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1561361351528985947;-0.215119;-0.00245193;0.00375067;0.976578;-0.469775;4.98198;0.103993;
1561361351537298352;-0.215265;-0.00246509;0.00393454;0.976545;-0.470518;4.98165;0.104016;
1561361351554155980;-0.215819;-0.00203743;0.00367852;0.976424;-0.472079;4.98101;0.104033;
1561361351562423710;-0.216012;-0.00204555;0.00381828;0.976381;-0.47279;4.98065;0.104002;
1561361351570759493;-0.216164;-0.00207668;0.00379816;0.976347;-0.473545;4.98032;0.104002;
1561361351579095941;-0.216322;-0.00212357;0.00376736;0.976313;-0.474319;4.97997;0.103997;
1561361351587332820;-0.216523;-0.0023181;0.00385458;0.976267;-0.475112;4.97962;0.103958;
1561361351604005202;-0.216866;-0.00257919;0.00378855;0.976191;-0.476716;4.97891;0.103913;
1561361351612453001;-0.217053;-0.00280402;0.00401051;0.976148;-0.477501;4.97857;0.103915;
1561361351620756564;-0.217232;-0.00282446;0.00403098;0.976108;-0.478302;4.97824;0.103903;
1561361351629056698;-0.217374;-0.00276785;0.00399455;0.976076;-0.479064;4.9779;0.103911;
1561361351637422984;-0.217631;-0.0027666;0.00397941;0.976019;-0.479834;4.97755;0.103923;
1561361351654070063;-0.217972;-0.0027369;0.00412602;0.975942;-0.481344;4.97688;0.103921;
1561361351662466729;-0.218155;-0.00259034;0.00409079;0.975902;-0.482063;4.97657;0.103917;
1561361351670763754;-0.218284;-0.00244837;0.00408903;0.975874;-0.482791;4.97625;0.103932;
1561361351678953743;-0.218475;-0.00219049;0.00398071;0.975832;-0.48351;4.97591;0.103969;
1561361351687374125;-0.218707;-0.00235153;0.00434192;0.975778;-0.484237;4.97558;0.103994;
1561361351704052333;-0.218925;-0.00216105;0.00411895;0.975731;-0.485721;4.97489;0.103964;
1561361351712422837;-0.218971;-0.00272262;0.00408762;0.975719;-0.486612;4.97447;0.104001;
1561361351720739093;-0.219267;-0.00261369;0.00417877;0.975652;-0.487332;4.97419;0.103926;
1561361351729073278;-0.219351;-0.00309544;0.00422686;0.975632;-0.488213;4.97375;0.103967;
1561361351737370789;-0.219562;-0.00310335;0.00423556;0.975584;-0.489007;4.9734;0.103911;
1561361351754118607;-0.219849;-0.0030865;0.00417631;0.97552;-0.490547;4.97268;0.103874;
1561361351762428742;-0.22004;-0.00294096;0.00407262;0.975478;-0.491291;4.97234;0.103871;
1561361351770715404;-0.220242;-0.00298013;0.00423741;0.975431;-0.492024;4.972;0.103889;
1561361351779074175;-0.220382;-0.00286404;0.00413849;0.975401;-0.492782;4.97166;0.103891;
1561361351787403987;-0.22058;-0.00283827;0.00411003;0.975356;-0.493499;4.97133;0.103895;
1561361351803992869;-0.220955;-0.0026144;0.00412191;0.975272;-0.494933;4.97065;0.103894;
1561361351812361764;-0.221124;-0.00240729;0.00411842;0.975234;-0.495652;4.97034;0.103889;
1561361351820697051;-0.221264;-0.00243545;0.00425348;0.975202;-0.496409;4.97;0.103911;
1561361351829012255;-0.221504;-0.00248147;0.0041949;0.975147;-0.497179;4.96968;0.103898;
1561361351837360349;-0.221714;-0.00258997;0.00414036;0.9751;-0.497938;4.96934;0.103866;
1561361351854025202;-0.222059;-0.00262281;0.00405598;0.975021;-0.49948;4.96864;0.103791;
1561361351862370415;-0.222253;-0.00283589;0.00411153;0.974976;-0.500258;4.9683;0.103781;
1561361351870751040;-0.222378;-0.00327406;0.00459498;0.974944;-0.501155;4.96794;0.103776;
1561361351878975787;-0.222541;-0.00324937;0.00446241;0.974908;-0.50195;4.96757;0.103745;
1561361351887368178;-0.222942;-0.00372568;0.00459576;0.974814;-0.502861;4.96733;0.103859;
1561361351895568493;-0.223124;-0.0039527;0.00500269;0.974769;-0.503632;4.96698;0.103857;
1561361351912158544;-0.223358;-0.00381677;0.00555915;0.974713;-0.505053;4.96643;0.10395;
1561361351920705151;-0.223636;-0.00368163;0.00548341;0.97465;-0.505769;4.96611;0.103952;
1561361351928949613;-0.223898;-0.00352907;0.00550059;0.974591;-0.506508;4.9658;0.103965;
1561361351937330853;-0.224169;-0.00325989;0.00518231;0.974531;-0.507223;4.96551;0.103968;
1561361351954036917;-0.224658;-0.00350396;0.00565825;0.974415;-0.508706;4.96489;0.103948;
1561361351962192990;-0.224873;-0.00351921;0.00570979;0.974365;-0.509458;4.96456;0.103931;
1561361351970736803;-0.225098;-0.00351157;0.00570431;0.974313;-0.510249;4.96424;0.103904;
1561361351979034372;-0.225341;-0.00360459;0.00578051;0.974256;-0.511029;4.96391;0.103874;
1561361351987295615;-0.225605;-0.00324795;0.00532358;0.974199;-0.511788;4.96357;0.103842;
1561361352004017672;-0.226023;-0.00342319;0.00572445;0.974099;-0.513305;4.96289;0.103811;
1561361352012388256;-0.226261;-0.00346815;0.0058023;0.974043;-0.514055;4.96256;0.103825;
1561361352020728549;-0.22638;-0.00341414;0.0057115;0.974016;-0.514776;4.96223;0.103824;
1561361352029054989;-0.226582;-0.00311861;0.00531317;0.973973;-0.515527;4.96188;0.103853;
1561361352037344557;-0.226764;-0.00301528;0.00516442;0.973931;-0.516254;4.96152;0.103846;
1561361352054037475;-0.2271;-0.00338938;0.00551124;0.97385;-0.51775;4.96082;0.103849;
1561361352062372486;-0.227284;-0.00346701;0.0055966;0.973806;-0.518501;4.96046;0.103842;
1561361352070721187;-0.227558;-0.00347189;0.00551581;0.973743;-0.519285;4.96011;0.103828;
1561361352078938466;-0.227744;-0.00362145;0.00565519;0.973698;-0.520062;4.95978;0.103821;
1561361352087350447;-0.227927;-0.00372188;0.00566071;0.973655;-0.52086;4.95945;0.103808;
1561361352104010777;-0.228333;-0.00390766;0.00570636;0.973559;-0.522416;4.95875;0.103775;
1561361352112424697;-0.228557;-0.00402809;0.00565209;0.973506;-0.523185;4.95839;0.103766;
1561361352120567565;-0.228722;-0.0040801;0.00561864;0.973467;-0.523953;4.95802;0.103755;
1561361352128996466;-0.228933;-0.00403926;0.00541348;0.973419;-0.52472;4.95764;0.103742;
1561361352137354732;-0.2291;-0.00405262;0.00534646;0.97338;-0.525476;4.95728;0.103723;
1561361352145652520;-0.229248;-0.00403557;0.00534944;0.973345;-0.526214;4.95692;0.103725;
1561361352162225757;-0.229612;-0.00402405;0.00518439;0.97326;-0.527708;4.95618;0.103725;
1561361352170709313;-0.229803;-0.00417394;0.00523018;0.973214;-0.52845;4.95582;0.103726;
1561361352178886269;-0.229934;-0.00412926;0.00514636;0.973184;-0.529198;4.95545;0.103719;
1561361352187421232;-0.23015;-0.00416838;0.0050493;0.973133;-0.529965;4.95508;0.103714;
1561361352203835011;-0.230425;-0.00424498;0.00513165;0.973067;-0.531489;4.95438;0.103703;
1561361352212409835;-0.230576;-0.00445263;0.00526564;0.97303;-0.532253;4.95405;0.103703;
1561361352220713288;-0.230903;-0.00446178;0.00525744;0.972952;-0.533023;4.95369;0.10369;
1561361352229148951;-0.231114;-0.00445049;0.00518771;0.972903;-0.533781;4.95332;0.103679;
1561361352237417921;-0.231335;-0.00443422;0.00504135;0.972851;-0.534532;4.95296;0.103668;
1561361352254062243;-0.231815;-0.00424165;0.00499479;0.972738;-0.536104;4.95222;0.103665;
1561361352262445071;-0.231977;-0.00424467;0.00497171;0.972699;-0.536822;4.95186;0.103686;
1561361352270721699;-0.232165;-0.00411174;0.00488921;0.972656;-0.537535;4.9515;0.103681;
1561361352279058425;-0.232452;-0.00420127;0.00470564;0.972587;-0.538249;4.95114;0.103704;
1561361352287345054;-0.232522;-0.00420365;0.00493066;0.97257;-0.538971;4.95076;0.103707;
1561361352303995044;-0.232679;-0.00423141;0.00497959;0.972532;-0.540476;4.95004;0.10373;
1561361352312283640;-0.232893;-0.00421061;0.00483982;0.972481;-0.541258;4.9497;0.10373;
1561361352320720033;-0.233126;-0.00428628;0.00497177;0.972424;-0.541999;4.94935;0.103723;
1561361352329046301;-0.233285;-0.00402353;0.00462588;0.972389;-0.542783;4.94901;0.103704;
1561361352337335647;-0.2334;-0.0040753;0.00473364;0.972361;-0.543523;4.94866;0.103687;
1561361352354055027;-0.233683;-0.00405167;0.00478758;0.972293;-0.545021;4.94793;0.10369;
1561361352362396443;-0.233866;-0.00440745;0.00511097;0.972245;-0.545749;4.94757;0.103699;
1561361352370717810;-0.234131;-0.00470155;0.00549819;0.972178;-0.546591;4.9472;0.103715;
1561361352378992102;-0.234283;-0.004721;0.00553089;0.972141;-0.547281;4.94685;0.103711;
1561361352387386823;-0.234459;-0.00464386;0.00553629;0.972099;-0.547987;4.94648;0.103708;
1561361352404047594;-0.234713;-0.00437936;0.00530059;0.97204;-0.549403;4.94576;0.1037;
1561361352412349562;-0.23486;-0.00442917;0.00531336;0.972005;-0.550125;4.94539;0.103717;
1561361352420651586;-0.235017;-0.00438425;0.00520469;0.971967;-0.550844;4.94501;0.103703;
1561361352428995641;-0.235164;-0.00450521;0.00528051;0.971931;-0.551589;4.94465;0.103694;
1561361352437336273;-0.235297;-0.00414626;0.00490435;0.971902;-0.552296;4.94428;0.103684;
1561361352454055789;-0.235605;-0.00449942;0.00521016;0.971824;-0.553781;4.94355;0.103657;
1561361352462385866;-0.23574;-0.00461522;0.00533538;0.971791;-0.554553;4.94321;0.10366;
1561361352470740976;-0.235845;-0.00467244;0.00548652;0.971764;-0.555307;4.94286;0.103664;
1561361352478993312;-0.235656;-0.00439527;0.00514579;0.971813;-0.556151;4.94244;0.10361;
1561361352487366751;-0.23583;-0.00444171;0.00502418;0.971771;-0.556864;4.94206;0.10362;
1561361352504032678;-0.235976;-0.00426008;0.00488693;0.971737;-0.558274;4.94133;0.103653;
1561361352512355809;-0.236068;-0.00420966;0.00496804;0.971715;-0.55898;4.94095;0.103666;
1561361352520734891;-0.236197;-0.00409327;0.00480459;0.971685;-0.559688;4.9406;0.103673;
1561361352528971415;-0.236247;-0.00412347;0.00495821;0.971672;-0.560431;4.94024;0.10369;
1561361352537306048;-0.236316;-0.00410199;0.00498506;0.971655;-0.561145;4.93986;0.103694;
1561361352545552308;-0.236421;-0.00418781;0.00491431;0.971629;-0.561889;4.93947;0.103696;
1561361352562140851;-0.236149;-0.00450869;0.00607665;0.971688;-0.56349;4.93862;0.103777;
1561361352570671590;-0.236193;-0.00452278;0.00599715;0.971677;-0.564251;4.93823;0.103741;
1561361352578885500;-0.236307;-0.00477109;0.00604741;0.971648;-0.565011;4.93787;0.103752;
1561361352587386844;-0.23639;-0.00476983;0.00612582;0.971627;-0.565793;4.9375;0.103744;
1561361352595553331;-0.236428;-0.00481075;0.00611106;0.971618;-0.566512;4.93713;0.103726;
1561361352612186195;-0.237179;-0.00470737;0.00580969;0.971437;-0.56803;4.93649;0.103709;
1561361352620783705;-0.236777;-0.00455384;0.00575665;0.971536;-0.568679;4.93604;0.103709;
1561361352629111948;-0.236789;-0.00449252;0.0057544;0.971534;-0.569363;4.93567;0.103719;
1561361352637432445;-0.237381;-0.00460164;0.00597818;0.971387;-0.570158;4.9354;0.103757;
1561361352645588585;-0.237414;-0.00443972;0.00596192;0.97138;-0.57083;4.93504;0.103757;
1561361352662210115;-0.237593;-0.00408969;0.0056942;0.97134;-0.572205;4.93432;0.103739;
1561361352670689011;-0.237687;-0.00406055;0.00560095;0.971317;-0.572937;4.93395;0.103733;
1561361352679069525;-0.237761;-0.00417163;0.00557747;0.971299;-0.57366;4.93359;0.103721;
1561361352687385223;-0.237865;-0.00440757;0.00576101;0.971271;-0.574418;4.9332;0.103715;
1561361352704094069;-0.238078;-0.00474888;0.00563906;0.971218;-0.575963;4.93244;0.103699;
1561361352712463834;-0.238169;-0.00484661;0.00542394;0.971196;-0.576734;4.93205;0.103685;
1561361352720804603;-0.238164;-0.0047678;0.00548935;0.971198;-0.577486;4.93167;0.103655;
1561361352729027319;-0.238215;-0.00480923;0.00546276;0.971185;-0.578223;4.93129;0.103659;
1561361352737405333;-0.238306;-0.00478532;0.00562319;0.971162;-0.578934;4.93092;0.103681;
1561361352754134878;-0.238496;-0.00460772;0.00558147;0.971117;-0.580346;4.93019;0.103714;
1561361352762430721;-0.238537;-0.00439635;0.00533797;0.971109;-0.581055;4.92981;0.103688;
1561361352770775600;-0.238578;-0.00437931;0.00545382;0.971098;-0.581748;4.92945;0.103707;
1561361352779063625;-0.238639;-0.00439908;0.00555074;0.971082;-0.582481;4.92908;0.103734;
1561361352787434794;-0.238793;-0.00438899;0.00565976;0.971044;-0.583189;4.92873;0.103749;
1561361352804114530;-0.238955;-0.00437613;0.00559315;0.971005;-0.584641;4.92799;0.103728;
1561361352812399108;-0.239051;-0.00431755;0.00541476;0.970982;-0.585389;4.92761;0.10369;
1561361352820798840;-0.23904;-0.00449386;0.00547563;0.970984;-0.586122;4.92723;0.103677;
1561361352829091236;-0.239131;-0.00458017;0.00545547;0.970961;-0.586874;4.92685;0.103664;
1561361352837393383;-0.239263;-0.00474202;0.00564302;0.970927;-0.587622;4.92647;0.103662;
1561361352854024731;-0.239399;-0.0045761;0.00546139;0.970895;-0.589106;4.92572;0.103585;
1561361352862368479;-0.239566;-0.00444026;0.00532618;0.970855;-0.589828;4.92536;0.103581;
1561361352870712169;-0.239647;-0.00444616;0.00540285;0.970835;-0.590532;4.92499;0.1036;
1561361352878995618;-0.239695;-0.00440868;0.00541433;0.970823;-0.591224;4.92463;0.103611;
1561361352887344546;-0.239797;-0.00439212;0.00557664;0.970797;-0.591927;4.92427;0.103646;
1561361352903969510;-0.239875;-0.00417607;0.00542506;0.97078;-0.593305;4.92351;0.103643;
1561361352912313268;-0.239935;-0.00403299;0.00529284;0.970766;-0.593994;4.92315;0.103628;
1561361352920612983;-0.240017;-0.00393454;0.00533484;0.970746;-0.5947;4.92279;0.103632;
1561361352929020188;-0.240081;-0.00387332;0.00533611;0.97073;-0.595412;4.92242;0.103627;
1561361352937331369;-0.240211;-0.00397646;0.00533513;0.970698;-0.596143;4.92206;0.103624;
1561361352954045363;-0.240273;-0.00417928;0.00540371;0.970681;-0.597637;4.9213;0.103564;
1561361352962377828;-0.240323;-0.00416073;0.00521231;0.97067;-0.598354;4.92092;0.103529;
1561361352970705465;-0.24046;-0.00411193;0.0051457;0.970637;-0.599084;4.92055;0.103501;
1561361352978816051;-0.240447;-0.00402693;0.00515177;0.97064;-0.599822;4.92018;0.103488;
1561361352987278436;-0.240558;-0.00390763;0.00496342;0.970614;-0.600536;4.91982;0.103473;
1561361353004006470;-0.24091;-0.00341089;0.00505176;0.970528;-0.602114;4.91903;0.103427;
1561361353012258698;-0.240654;-0.00310476;0.00479568;0.970594;-0.602907;4.91861;0.103418;
1561361353020680307;-0.240778;-0.00287963;0.00460156;0.970565;-0.603587;4.91824;0.103435;
1561361353029055851;-0.240868;-0.00270905;0.00448731;0.970544;-0.604256;4.91787;0.10345;
1561361353037380784;-0.240953;-0.00248576;0.00428771;0.970524;-0.604944;4.91752;0.103437;
1561361353045633626;-0.240989;-0.00235122;0.00429622;0.970516;-0.60564;4.91716;0.103442;
1561361353062373208;-0.241178;-0.00206324;0.00418895;0.97047;-0.607079;4.91644;0.103452;
1561361353070792316;-0.24136;-0.00174159;0.00377181;0.970427;-0.607799;4.91607;0.103425;
1561361353078922613;-0.241462;-0.00164684;0.00356381;0.970402;-0.60851;4.91569;0.103416;
1561361353087328103;-0.24151;-0.00149098;0.0033288;0.970391;-0.609236;4.91532;0.103373;
1561361353104011197;-0.241878;-0.00435802;0.00669928;0.970274;-0.610971;4.91452;0.103331;
1561361353112282626;-0.242048;-0.00445945;0.0066571;0.970231;-0.611723;4.91415;0.103327;
1561361353120751134;-0.242159;-0.00416421;0.00660196;0.970205;-0.612446;4.91377;0.103318;
1561361353129068601;-0.242254;-0.00404766;0.0065362;0.970182;-0.613162;4.9134;0.10332;
1561361353137377421;-0.242362;-0.00386217;0.00651707;0.970156;-0.613848;4.91304;0.103315;
1561361353154091353;-0.242569;-0.00387762;0.00695783;0.970101;-0.615255;4.91231;0.10331;
1561361353162289919;-0.242673;-0.00381866;0.00690502;0.970076;-0.615949;4.91197;0.10332;
1561361353170584860;-0.242773;-0.00363514;0.00694885;0.970051;-0.616661;4.9116;0.103328;
1561361353178913667;-0.242867;-0.00349756;0.00686613;0.970029;-0.617367;4.91124;0.103334;
1561361353187243031;-0.242941;-0.00358113;0.00702111;0.970009;-0.618103;4.91088;0.103338;
1561361353203933109;-0.243116;-0.0037225;0.00713983;0.969964;-0.619633;4.9101;0.103299;
1561361353212233269;-0.243184;-0.00380263;0.00703498;0.969947;-0.620391;4.90971;0.103262;
1561361353220622362;-0.24327;-0.00386989;0.00702104;0.969926;-0.62117;4.90933;0.103233;
1561361353229005983;-0.243375;-0.00400432;0.00695699;0.969899;-0.621925;4.90893;0.103236;
1561361353237282667;-0.243494;-0.0040202;0.00686295;0.96987;-0.622657;4.90852;0.103215;
1561361353253948674;-0.243622;-0.00400231;0.00682183;0.969838;-0.624111;4.90771;0.103203;
1561361353262235984;-0.243636;-0.00398056;0.00687459;0.969834;-0.624828;4.90733;0.103205;
1561361353270657407;-0.243748;-0.00379647;0.00678975;0.969807;-0.625542;4.90695;0.10319;
1561361353278885032;-0.243804;-0.00375226;0.00675296;0.969794;-0.626248;4.90657;0.103194;
1561361353287164010;-0.243919;-0.00362621;0.0067486;0.969765;-0.626952;4.90617;0.103181;
1561361353303801816;-0.244127;-0.0036628;0.0067312;0.969713;-0.628368;4.90542;0.103206;
1561361353312164310;-0.244228;-0.00361913;0.00663971;0.969688;-0.629083;4.90506;0.103203;
1561361353320587543;-0.244348;-0.00372871;0.00682136;0.969656;-0.629829;4.90469;0.1032;
1561361353328920436;-0.244392;-0.00370555;0.00699106;0.969644;-0.630578;4.90431;0.103194;
1561361353337316569;-0.244423;-0.00369187;0.00690326;0.969637;-0.631339;4.90394;0.103169;
1561361353353982482;-0.244689;-0.00376411;0.00652514;0.969572;-0.632791;4.90312;0.10312;
1561361353362272952;-0.244745;-0.00381434;0.00650359;0.969558;-0.633528;4.90271;0.103112;
1561361353370592657;-0.244899;-0.00383646;0.00650533;0.969519;-0.634277;4.9023;0.103101;
1561361353378970798;-0.244893;-0.0037394;0.00640261;0.969522;-0.635011;4.90189;0.103091;
1561361353387223817;-0.244942;-0.00367503;0.00626659;0.969511;-0.635736;4.90148;0.103053;
1561361353395535541;-0.244977;-0.0035518;0.00610168;0.969503;-0.636426;4.90107;0.103038;
1561361353412265499;-0.245136;-0.00339666;0.00585466;0.969465;-0.6378;4.90026;0.103041;
1561361353420596011;-0.245205;-0.00336072;0.00585838;0.969448;-0.638492;4.89988;0.103036;
1561361353428996794;-0.244612;-0.00314816;0.00581862;0.969599;-0.639407;4.8995;0.103041;
1561361353437285664;-0.244666;-0.00311691;0.00577032;0.969585;-0.640115;4.89914;0.103033;
1561361353453978971;-0.244777;-0.0029736;0.00557637;0.969559;-0.641562;4.89835;0.102986;
1561361353462247312;-0.244848;-0.00318152;0.00561905;0.96954;-0.6423;4.89797;0.102985;
1561361353470637040;-0.244863;-0.00315917;0.00559715;0.969536;-0.643042;4.89759;0.102962;
1561361353478943799;-0.245097;-0.00360482;0.00563742;0.969476;-0.643768;4.8973;0.103032;
1561361353487287990;-0.245157;-0.00328189;0.00534425;0.969463;-0.644478;4.8969;0.103001;
1561361353503912729;-0.245878;-0.00400176;0.00574966;0.969276;-0.646167;4.89604;0.103048;
1561361353512127665;-0.245915;-0.00412903;0.00564091;0.969266;-0.646888;4.89563;0.103049;
1561361353520629222;-0.245962;-0.00403331;0.00565632;0.969255;-0.647586;4.89525;0.103049;
1561361353528806650;-0.245941;-0.00391379;0.00574646;0.96926;-0.648308;4.89488;0.10307;
1561361353537280002;-0.245991;-0.00355833;0.00559862;0.969249;-0.649009;4.8945;0.103076;
1561361353553982793;-0.24605;-0.00351387;0.00571664;0.969234;-0.650402;4.89373;0.103097;
1561361353562253641;-0.246109;-0.00353074;0.0058469;0.969218;-0.651101;4.89337;0.103114;
1561361353570602415;-0.246169;-0.00339837;0.00584704;0.969203;-0.651825;4.893;0.103108;
1561361353578953456;-0.24621;-0.00340361;0.00595908;0.969192;-0.652563;4.89263;0.103115;
1561361353587283879;-0.246237;-0.00327701;0.00585017;0.969187;-0.653306;4.89226;0.103092;
1561361353603857954;-0.246188;-0.00340064;0.00606351;0.969197;-0.654785;4.89147;0.103081;
1561361353612238840;-0.246193;-0.00346133;0.00606686;0.969196;-0.655505;4.89107;0.103075;
1561361353620650879;-0.246265;-0.00330467;0.00595521;0.969179;-0.656211;4.89067;0.103072;
1561361353628965975;-0.246257;-0.00321046;0.00579938;0.969182;-0.656922;4.89026;0.10307;
1561361353637270171;-0.246251;-0.00315077;0.005709;0.969184;-0.657652;4.88985;0.103069;
1561361353654010083;-0.246199;-0.00303864;0.00588161;0.969197;-0.659048;4.88906;0.103111;
1561361353662314459;-0.246151;-0.00291161;0.00584611;0.96921;-0.65974;4.88868;0.103118;
1561361353670651789;-0.246384;-0.00506965;0.0085122;0.969122;-0.660666;4.88825;0.103126;
1561361353678985654;-0.246471;-0.00513811;0.00866134;0.969098;-0.661464;4.88786;0.103142;
1561361353687299769;-0.246484;-0.00506343;0.0086348;0.969095;-0.662166;4.88748;0.103161;
1561361353703955849;-0.24652;-0.00476788;0.00853598;0.969088;-0.663594;4.88671;0.103185;
1561361353712298573;-0.24653;-0.00462026;0.00847413;0.969087;-0.664304;4.88634;0.10318;
1561361353720627051;-0.246569;-0.00444756;0.0083066;0.969079;-0.665034;4.88595;0.103183;
1561361353728944985;-0.246632;-0.00434291;0.00828078;0.969064;-0.66576;4.88556;0.103185;
1561361353737251408;-0.246675;-0.00416455;0.00813787;0.969055;-0.666469;4.88515;0.103183;
1561361353753894487;-0.24669;-0.00390602;0.00804365;0.969053;-0.667868;4.88433;0.103209;
1561361353762266578;-0.246654;-0.00371178;0.00791243;0.969064;-0.668563;4.88392;0.103217;
1561361353770590791;-0.24674;-0.00363077;0.00792251;0.969043;-0.66924;4.88351;0.103233;
1561361353778916951;-0.24682;-0.00344339;0.00783059;0.969024;-0.669915;4.88311;0.103236;
1561361353787255126;-0.246799;-0.0033723;0.00802346;0.969028;-0.670603;4.88271;0.103277;
1561361353803946324;-0.246949;-0.00322631;0.00830463;0.968988;-0.67198;4.88195;0.103356;
1561361353812373447;-0.247022;-0.00324484;0.0084642;0.968968;-0.67269;4.88157;0.103385;
1561361353820627828;-0.24716;-0.00318233;0.00854708;0.968932;-0.673384;4.8812;0.103395;
1561361353828980228;-0.247248;-0.00316676;0.00867548;0.968908;-0.674084;4.88083;0.103399;
1561361353837308848;-0.247312;-0.00324763;0.00902066;0.968888;-0.674781;4.88046;0.103421;
1561361353854040986;-0.246596;-0.0022693;0.00633291;0.969095;-0.676558;4.87952;0.103091;
1561361353862311403;-0.246646;-0.00221093;0.00630923;0.969083;-0.677269;4.87914;0.103074;
1561361353870648356;-0.246656;-0.00212505;0.00615084;0.969081;-0.677971;4.87873;0.103056;
1561361353879024450;-0.246697;-0.00205489;0.00620057;0.969071;-0.678624;4.87833;0.10305;
1561361353887346365;-0.246741;-0.00196712;0.00611562;0.96906;-0.679305;4.87792;0.103054;
1561361353903937207;-0.246759;-0.00184249;0.00614261;0.969056;-0.680654;4.87713;0.103104;
1561361353912200509;-0.246805;-0.00165731;0.00606462;0.969045;-0.681328;4.87674;0.103091;
1561361353920665334;-0.246813;-0.00172502;0.00626685;0.969041;-0.68201;4.87636;0.103112;
1561361353928964908;-0.247331;-0.00131821;0.00627009;0.96891;-0.682813;4.87601;0.103057;
1561361353937172464;-0.2475;-0.0012848;0.00648401;0.968865;-0.6835;4.87564;0.10308;
1561361353953984471;-0.247737;-0.00149214;0.00688921;0.968802;-0.684909;4.87493;0.103141;
1561361353962289361;-0.247123;-0.000866924;0.00448607;0.968973;-0.685926;4.87437;0.102845;
1561361353970578724;-0.24761;0.00124153;0.00185609;0.968857;-0.686882;4.87384;0.102797;
1561361353978928670;-0.248264;0.00130433;0.00200651;0.968689;-0.687671;4.87359;0.102759;
1561361353987224041;-0.248322;0.00119028;0.00221653;0.968674;-0.688426;4.87322;0.102783;
1561361354003981305;-0.24842;0.00100127;0.00231719;0.968649;-0.689882;4.87243;0.102794;
1561361354012301198;-0.248466;0.00089308;0.0024464;0.968637;-0.690594;4.87202;0.102804;
1561361354020668777;-0.248431;0.000887652;0.00243242;0.968646;-0.691302;4.8716;0.102793;
1561361354028947622;-0.248371;0.000841282;0.00233122;0.968662;-0.69201;4.87119;0.102791;
1561361354037197573;-0.248367;0.000874737;0.00219276;0.968663;-0.692715;4.87079;0.102807;
1561361354053986749;-0.2484;0.000739264;0.00236936;0.968654;-0.694103;4.86999;0.102848;
1561361354062292275;-0.248391;0.000844587;0.00242671;0.968656;-0.694806;4.86961;0.10286;
1561361354070568586;-0.248359;0.000913009;0.00240795;0.968665;-0.695505;4.86923;0.102874;
1561361354079043847;-0.248562;0.000248882;0.00299644;0.968611;-0.696393;4.86878;0.102831;
1561361354087151018;-0.248713;8.13269e-05;0.00300584;0.968573;-0.697123;4.8684;0.10283;
1561361354103704780;-0.248848;2.83206e-05;0.00302441;0.968538;-0.698639;4.86763;0.102804;
1561361354112094828;-0.248944;-2.47941e-05;0.00323776;0.968512;-0.699399;4.86726;0.102815;
1561361354120392060;-0.249062;-9.38283e-05;0.00312727;0.968482;-0.700134;4.86686;0.102814;
1561361354128921323;-0.249117;-6.51714e-05;0.00315183;0.968468;-0.700853;4.86646;0.102812;
1561361354137237686;-0.2491;-4.16718e-05;0.00311664;0.968473;-0.701561;4.86606;0.102803;
1561361354153696542;-0.249207;1.54557e-05;0.00306558;0.968445;-0.702959;4.86523;0.102809;
1561361354162075089;-0.249255;2.52928e-05;0.0029602;0.968433;-0.703684;4.86481;0.102802;
1561361354170519436;-0.249241;0.000116404;0.00282919;0.968437;-0.704387;4.86442;0.1028;
1561361354178927039;-0.249304;6.07885e-05;0.00300703;0.968421;-0.705107;4.86402;0.102826;
1561361354187259605;-0.24935;0.000197512;0.00301464;0.968409;-0.70583;4.86363;0.102844;
1561361354203946705;-0.249546;0.000165597;0.00328094;0.968357;-0.707281;4.86285;0.102844;
1561361354212257480;-0.249568;0.000188177;0.00310464;0.968352;-0.708042;4.86246;0.102813;
1561361354220610986;-0.249633;4.41149e-05;0.00322734;0.968335;-0.708802;4.86208;0.102823;
1561361354228938678;-0.249728;-3.13338e-05;0.00344424;0.96831;-0.709542;4.8617;0.102822;
1561361354237246017;-0.249808;-7.88044e-05;0.00370135;0.968288;-0.710265;4.86132;0.102814;
1561361354253979075;-0.250069;-5.10366e-05;0.00381461;0.968221;-0.711738;4.86057;0.102819;
1561361354262249189;-0.250157;6.25377e-05;0.00363074;0.968198;-0.712484;4.86017;0.102803;
1561361354270469207;-0.250193;5.18868e-05;0.00361125;0.968189;-0.7132;4.85976;0.102783;
1561361354278666791;-0.250249;4.95098e-05;0.00364157;0.968175;-0.713907;4.85935;0.10277;
1561361354287278863;-0.250321;4.02105e-05;0.00368196;0.968156;-0.714629;4.85894;0.102757;
1561361354303899498;-0.250421;0.000110257;0.00337324;0.968131;-0.716107;4.85811;0.102744;
1561361354312217375;-0.250587;-0.000116799;0.00359986;0.968087;-0.716941;4.85768;0.10274;
1561361354320647326;-0.250578;-6.80489e-05;0.00368289;0.968089;-0.717672;4.85728;0.10272;
1561361354328751931;-0.250705;1.70855e-05;0.00378811;0.968056;-0.718408;4.85689;0.102695;
1561361354337209260;-0.250764;-5.29059e-05;0.00401079;0.96804;-0.719108;4.85651;0.102707;
1561361354353958003;-0.250952;-7.43825e-05;0.00411562;0.967991;-0.720573;4.85577;0.102697;
1561361354362230258;-0.251149;-0.000127023;0.00400872;0.96794;-0.7213;4.85539;0.10269;
